	HD-UDDS	OCTA	Manhattan	NYBC	NYCC	WMATA	Paris	ETC-Urban	SF	KCMC	Beeline	CSHVC	CBD (SAE)	WVU-5PEAK	Custom Input
678	53.0	2.4	0.0		21.72	27.2	1.8		0.0019531	37.5	45.5	16.1		31.0	
679	53.0	3.7	0.0		20.24	26.9	4.1		0.0	37.9	46.4	17.5		32.0	
680	53.0	4.77	0.0		20.96	26.6	5.7		0.0	39.5	47.2	18.3		33.0	
681	53.0	5.87	0.0		19.42	26.4	6.9		0.0	39.6	47.9	20.1		33.0	
682	53.0	7.47	0.0		17.0	26.3	9.6		0.0	39.8	48.5	20.8		34.0	
683	53.0	9.14	0.0		16.49	26.3	11.6		0.0	40.0	48.9	21.2		34.0	
684	53.0	10.76	0.0		15.33	26.4	12.4		0.0	40.0	49.2	21.2		35.0	
685	53.98	12.15	0.0		14.18	26.6	11.4		0.0	40.0	49.2	20.8		35.0	
686	55.0	13.41	0.0		14.0	26.9	12.1		0.029297000000000004	35.8	49.2	20.5		36.0	
687	55.0	14.41	0.0		11.72	27.2	12.9		0.05859400000000001	30.1	49.0	19.7		36.0	
688	55.0	15.42	0.0		8.81	27.3	13.9		0.54688	25.9	48.7	19.0		37.0	
689	55.0	16.09	0.0		6.91	27.2	15.4		1.0352	20.2	48.4	17.2		37.0	
690	55.0	16.48	0.0		7.39	27.0	15.9		1.3711	13.7	48.0	16.1		38.0	
691	55.0	16.89	0.0		7.0	26.3	16.0		1.7069999999999999	9.5	48.0	15.3		38.0	
692	55.0	17.21	0.0		7.0	25.4	15.5		2.043	6.0	48.2	15.3		39.0	
693	55.0	17.51	0.0		7.91	24.4	15.7		2.2988	2.8	48.4	15.3		39.0	
694	55.0	17.79	0.0		7.72	23.5	16.0		2.5547	0.0	48.7	16.1		40.0	
695	55.0	18.0	0.0		9.2	22.9	15.3		2.9844	0.0	49.2	16.4		40.0	
696	55.0	18.26	0.0		6.89	22.7	16.8		3.4141	0.0	49.7	17.2		40.0	
697	55.0	18.47	0.0		5.29	22.9	19.1		9.4414	0.0	49.7	18.6		40.0	
698	55.0	18.66	1.5		5.87	23.4	19.2		9.1816	0.0	49.7	19.7		40.0	
699	55.0	18.86	3.3		4.0	23.9	20.8		8.9219	0.0	49.7	20.5		40.0	
700	55.0	19.03	4.9		4.56	24.5	22.5		8.7969	0.0	49.7	20.8		40.0	
701	54.5	19.16	6.6		7.34	25.1	23.1		8.4297	0.0	49.5	20.5		40.0	
702	54.66	19.29	8.6		7.5	25.7	23.9		8.0625	0.0	49.4	20.1		40.0	
703	55.0	18.98	10.3		7.0	26.2	24.8		8.0098	1.7	49.2	19.7		40.0	
704	54.03	18.4	11.6		5.37	26.5	24.5		7.957000000000001	4.9	49.2	19.0		40.0	
705	54.0	17.91	11.8		3.05	26.7	24.3		8.2891	7.9	49.0	18.6		40.0	
706	54.0	17.48	11.8		3.0	26.8	23.4		8.5781	10.5	48.9	17.5		40.0	
707	54.0	17.14	11.6		3.57	26.8	23.3		8.8672	12.4	48.5	16.8		40.0	
708	54.0	16.77	11.3		5.44	26.8	22.9		9.0039	13.8	48.2	16.8		40.0	
709	54.0	16.13	11.5		6.6	26.8	21.7		9.1406	15.8	47.9	16.8		40.0	
710	54.0	14.16	11.6		4.72	26.8	21.1		9.7422	17.4	47.5	17.9		40.0	
711	54.0	11.96	11.8		5.83	26.9	19.7		9.752	19.0	47.0	19.0		40.0	
712	54.0	9.78	9.1		6.0	27.0	16.9		9.7617	20.3	46.5	20.1		40.0	
713	54.77	7.44	6.2		6.0	27.1	16.4		9.707	21.7	46.0	21.6		40.0	
714	56.0	4.9	4.1		6.39	27.2	15.4		9.6523	23.2	45.5	21.6		40.0	
715	56.0	2.52	2.9		7.0	27.2	12.9		9.6172	24.4	45.2	22.3		40.0	
716	56.0	0.89	3.6		7.7	27.1	11.0		9.7988	25.9	44.9	22.7		40.0	
717	56.02	0.13	4.6		7.14	26.9	7.8		9.9805	28.2	44.7	22.7		40.0	
718	57.0	0.1	5.5		7.0	26.6	3.8		10.543	28.4	44.7	22.3		40.0	
719	56.67	0.0	4.5		7.53	26.3	0.6		11.1055	29.9	44.7	21.9		40.0	
720	56.0	0.0	2.2		10.67	25.9	0.0		11.4766	30.6	44.9	20.1		40.0	
721	56.0	0.0	1.5		10.53	25.4	0.0		11.4609	31.8	45.0	18.3		40.0	
722	56.0	0.0	1.0		9.65	24.8	0.0		11.4453	32.8	45.0	17.5		40.0	
723	56.0	0.0	1.8		10.81	24.1	0.0		11.1055	33.8	45.0	18.3		40.0	
724	56.0	0.0	3.1		9.07	23.6	0.0		10.7656	35.1	45.0	19.0		40.0	
725	56.0	0.0	4.7		8.0	23.3	0.0		11.1094	36.0	45.0	19.7		40.0	
726	56.0	0.0	5.9		8.28	23.1	0.0		10.748	36.8	45.2	21.2		40.0	
727	56.0	0.0	8.4		9.87	23.1	0.0		10.3867	37.5	45.4	21.9		40.0	
728	56.0	0.0	9.6		9.81	23.2	0.0		10.0078	38.4	45.7	23.4		40.0	
729	56.91	0.0	10.8		9.0	23.4	0.0		9.6289	39.1	46.0	23.7		40.0	
730	57.0	0.0	11.0		9.0	23.6	0.0		8.793	39.7	46.5	24.5		40.0	
731	57.0	0.12	10.7		5.07	23.8	0.0		8.543	40.2	46.7	25.6		40.0	
732	57.0	0.25	10.6		6.0	24.1	0.0		8.293	40.6	46.9	25.9		40.0	
733	57.0	0.35	10.5		6.76	24.3	0.0		8.2422	41.2	46.7	26.7		40.0	
734	57.0	0.64	10.3		7.46	24.5	0.0		8.1914	42.3	46.5	27.0		40.0	
735	57.85	0.84	10.1		7.0	24.7	0.0		7.6016	42.7	46.2	27.4		40.0	
736	58.0	0.9	10.2		8.7	24.7	0.0		6.8516	43.9	45.9	27.4		40.0	
737	58.0	0.9	9.3		12.02	24.5	0.0		6.1016	44.4	45.7	27.0		40.0	
738	58.0	0.97	7.8		14.0	24.3	0.0		4.9727	44.4	45.5	26.7		40.0	
739	58.0	1.0	6.7		13.68	24.0	0.0		3.8438	44.8	45.7	27.0		40.0	
740	58.0	1.0	7.2		13.0	23.6	0.0		3.043	45.3	45.9	27.0		40.0	
741	58.0	0.9	8.2		12.36	23.4	0.0		3.2891	45.1	46.2	27.0		40.0	
742	58.0	1.25	9.5		12.8	23.2	0.0		3.5352	45.4	46.5	26.7		40.0	
743	58.0	2.75	10.8		13.0	23.2	0.0		4.2598	45.9	46.9	26.7		40.0	
744	58.0	4.99	11.9		13.11	23.1	0.0		4.9844	45.8	47.2	26.3		40.0	
745	57.15	7.46	12.7		13.73	23.1	0.6		7.2539	45.7	47.2	25.6		40.0	
746	56.0	9.89	13.4		13.85	23.1	1.9		8.0469	44.5	47.2	23.4		40.0	
747	56.0	12.32	14.1		13.83	23.2	3.1		8.8398	44.5	47.0	21.4		40.0	
748	56.0	14.63	13.2		12.26	23.4	4.9		10.1549	46.7	46.7	19.4		40.0	
749	56.0	16.26	13.4		12.9	23.6	8.0		11.4701	45.9	46.0	17.4		40.0	
750	56.0	17.26	13.0		13.11	24.0	9.4		12.7852	46.5	45.0	15.4		40.0	
751	55.63	18.12	10.8		15.21	24.3	10.4		15.5195	45.3	43.4	13.4		40.0	
752	55.0	18.65	7.7		16.0	24.7	11.6		15.7793	43.1	41.0	11.4		40.0	
753	55.0	19.08	4.4		17.58	25.0	12.3		16.0391	42.9	37.9	9.4		40.0	
754	55.0	19.41	1.8		19.69	25.3	13.1		15.959000000000001	39.2	33.9	7.4		40.0	
755	55.0	19.4	2.1		19.16	25.6	14.1		15.8789	34.5	29.2	5.4		40.0	
756	55.0	19.45	2.8		19.0	25.7	13.4		15.3711	30.2	23.8	3.4		40.0	
757	55.0	19.72	2.2		18.84	25.7	12.8		16.0352	24.0	18.0	1.4		40.0	
758	55.0	19.58	0.8		17.68	25.2	11.8		16.6992	19.3	12.1	0.7		40.0	
759	55.0	19.16	0.1		16.05	24.0	10.9		18.1328	14.3	7.4	1.1		40.0	
760	54.22	17.98	0.0		15.0	22.3	10.0		19.5664	9.8	3.5	0.4		40.0	
761	54.0	16.57	0.0		13.43	20.0	7.5		19.582	5.7	1.2	0.0		40.0	
762	54.0	15.0	0.0		13.0	17.1	5.7		19.2988	2.5	0.1	0.0		40.0	
763	54.0	11.56	0.0		13.9	13.8	3.2		19.0156	0.0	0.0	0.0		40.0	
764	54.0	8.14	0.0		12.48	10.5	0.6		18.877	0.0	0.0	0.7		40.0	
765	54.0	5.22	0.0		11.42	7.3	0.0		18.7383	0.0	0.0	2.6		40.0	
766	54.0	3.8	0.0		13.15	4.6	0.0		18.832	0.0	0.0	4.7		40.0	
767	54.0	2.48	0.0		14.0	2.5	0.0		18.9863	0.0	0.0	7.3		40.0	
768	54.0	0.75	0.0		14.0	1.1	0.0		19.1406	0.0	0.0	9.5		40.0	
769	54.0	0.0	0.0		13.86	0.4	0.0		19.1836	0.0	0.0	12.1		40.0	
770	54.0	0.0	0.0		10.8	0.0	0.0		19.2266	0.0	0.0	13.5		40.0	
771	54.0	0.0	0.0		10.0	0.0	0.0		19.75	0.0	0.0	15.7		40.0	
772	54.0	0.0	0.0		11.56	0.0	0.0		19.0977	0.0	0.0	17.5		40.0	
773	54.0	0.0	0.0		11.65	0.0	0.0		18.4453	0.0	0.0	19.4		40.0	
774	53.01	0.0	0.0		11.83	0.0	0.0		17.3555	0.0	0.0	20.8		40.0	
775	50.86	0.0	0.0		12.0	0.0	0.0		16.2656	2.8	0.0	22.3		40.0	
776	49.7	0.0	0.0		12.15	0.0	0.0		13.9336	5.9	0.0	23.7		40.0	
777	48.54	0.0	0.0		12.08	0.0	0.2		12.752	8.9	0.0	25.2		40.0	
778	47.39	0.0	0.0		9.54	0.0	1.8		11.5703	11.2	0.0	25.9		40.0	
779	46.23	0.0	1.3		9.62	0.0	2.3		9.9648	13.1	0.0	26.3		40.0	
780	45.07	0.0	2.7		10.0	0.0	2.6		8.3594	15.1	0.0	25.9		39.0	
781	43.91	0.2	6.8		10.94	0.0	3.2		5.9648	17.3	0.0	25.6		37.0	
782	42.51	1.17	9.5		10.0	0.0	5.1		4.7266	19.0	0.0	25.2		36.0	
783	40.6	3.18	11.9		10.0	0.0	8.5		3.4883	21.0	0.0	23.4		35.0	
784	39.44	5.67	15.9		10.41	0.0	11.0		2.3047	22.7	0.0	21.4		33.0	
785	38.28	8.18	19.3		11.0	0.0	12.1		1.1211	24.4	0.0	19.4		32.0	
786	37.13	10.53	21.0		11.72	0.0	13.7		0.8906299999999999	25.5	0.0	17.4		31.0	
787	35.94	12.74	22.5		12.88	0.0	15.6		1.5	26.3	0.0	15.4		29.0	
788	33.81	13.65	24.2		12.0	0.0	16.8		2.1094	27.7	0.0	13.4		28.0	
789	32.66	14.22	24.2		12.0	0.0	19.2		3.5664	28.1	0.0	11.4		27.0	
790	30.5	15.16	22.8		12.0	0.0	20.3		5.0234	28.2	0.0	9.4		25.0	
791	28.34	16.25	21.3		12.51	0.0	21.6		7.8711	28.1	0.0	7.4		24.0	
792	26.37	17.3	19.6		12.33	0.0	22.6		9.0098	28.3	0.0	6.2		23.0	
793	25.03	17.78	17.9		11.18	0.0	23.4		10.1484	28.7	0.0	7.3		21.0	
794	21.87	18.13	14.1		10.02	0.0	24.0		12.8379	26.7	0.0	8.8		20.0	
795	19.85	18.28	9.1		10.14	0.0	24.6		15.5273	26.2	0.0	11.0		19.0	
796	16.56	18.6	6.8		11.59	0.1	25.4		17.3203	25.0	0.0	12.8		17.0	
797	15.4	18.76	4.8		13.0	0.4	26.3		17.9102	23.7	0.0	14.6		16.0	
798	14.24	18.97	2.5		13.61	1.5	27.2		18.5	22.3	0.0	15.7		15.0	
799	12.17	19.18	0.2		17.08	3.3	27.0		18.6719	20.1	0.0	16.8		13.0	
800	10.71	19.41	0.0		18.0	5.6	25.9		18.752	17.8	0.0	18.3		12.0	
801	6.08	19.59	0.0		20.08	8.2	25.1		18.832	15.9	0.0	19.7		11.0	
802	2.61	19.82	0.0		21.0	11.0	23.4		19.1504	14.1	0.3	20.8		9.0	
803	1.45	19.9	0.0		21.0	13.5	22.6		19.4688	13.3	1.2	22.3		8.0	
804	0.3	19.78	0.0		21.0	15.6	21.6		20.0273	13.9	2.7	23.4		7.0	
805	0.0	19.55	0.0		21.71	17.2	20.6		19.7734	14.8	4.8	24.5		5.0	
806	0.0	19.16	0.0		22.0	18.7	17.3		19.5195	16.0	7.5	25.2		4.0	
807	0.0	18.69	0.0		22.03	20.0	14.6		19.5195	17.2	10.1	26.7		3.0	
808	0.0	18.43	0.0		22.63	21.5	12.2		18.0	18.4	12.8	27.4		1.0	
809	0.0	17.38	0.0		20.31	23.1	10.7		16.0	19.1	15.1	28.5		0.0	
810	0.0	15.5	0.0		19.0	24.8	9.1		14.0	20.2	17.1	29.2		0.0	
811	0.0	13.8	0.0		18.34	26.4	5.2		12.0	21.2	18.7	30.3		0.0	
812	0.0	12.31	0.0		20.45	27.9	4.7		10.0	22.5	20.2	31.1		0.0	
813	0.0	10.67	0.0		21.0	29.0	3.0		10.0	22.4	21.7	31.4		0.0	
814	0.0	9.42	0.0		22.26	29.6	0.6		10.0	23.7	23.1	31.4		0.0	
815	0.0	8.09	0.0		24.86	29.6	0.0		10.0	24.3	24.2	31.4		0.0	
816	0.0	6.6	0.0		26.56	29.1	0.0		10.0	24.8	24.8	31.1		0.0	
817	0.0	4.86	0.0		27.2	28.0	0.0		10.0	25.3	25.6	31.1		0.0	
818	0.0	3.61	0.0		28.76	26.1	0.0		10.0	25.4	26.2	30.7		0.0	
819	0.0	3.14	1.6		31.75	23.5	0.0		10.0	26.0	26.8	30.0		0.0	
820	0.0	2.88	2.7		30.93	20.3	0.1		10.0	26.3	27.7	29.2		0.0	
821	0.0	2.68	3.0		29.77	16.5	1.0		10.0	26.5	28.7	28.1		0.0	
822	0.0	2.69	3.8		29.0	12.4	0.9		10.0	27.2	30.0	25.9		0.0	
823	0.0	2.63	5.1		29.0	8.5	0.0		10.0	27.5	31.1	23.9		0.0	
824	0.0	2.6	7.0		29.7	5.1	0.0		10.0	27.7	32.2	21.9		0.0	
825	0.0	2.53	8.4		30.0	2.6	0.0		10.0	28.5	33.0	19.9		0.0	
826	0.0	2.5	9.9		31.02	1.0	0.0		10.0	29.0	33.2	17.9		0.0	
827	0.0	2.5	11.3		31.82	0.2	0.0		10.0	29.4	33.0	15.9		0.0	
828	0.0	2.68	13.0		30.67	0.0	0.0		10.0	29.9	32.0	13.9		0.0	
829	0.0	3.56	14.5		28.53	0.0	0.0		10.0	30.3	30.3	11.9		0.0	
830	0.0	4.35	15.5		27.0	0.0	0.0		10.0	30.8	28.2	9.9		0.0	
831	0.19	4.18	16.6		27.81	0.0	0.0		10.0	31.3	25.8	7.9		0.0	
832	1.0	3.9	17.5		28.96	0.0	0.0		10.0	32.8	23.2	5.9		0.0	
833	1.51	4.78	17.1		30.12	0.0	0.9		10.0	32.1	19.8	3.9		0.0	
834	2.66	6.24	17.9		31.0	0.0	3.1		10.0	32.9	16.1	1.9		0.0	
835	4.64	8.05	16.8		31.0	0.0	4.6		10.0	32.8	11.8	0.0		0.0	
836	6.96	10.04	16.4		32.19	0.0	5.9		10.0	32.5	8.0	0.0		0.0	
837	8.86	12.05	16.1		33.0	0.0	8.3		10.0	30.8	4.5	0.0		0.0	
838	7.71	13.79	16.4		33.91	0.0	7.8		10.0	29.6	2.0	0.0		0.0	
839	7.45	15.31	16.4		34.93	0.0	7.4		10.0	27.4	0.6	0.0		0.0	
840	9.22	16.28	16.1		34.44	0.0	7.8		10.0	24.5	0.2	0.0		0.0	
841	10.0	16.43	16.0		36.0	0.0	7.7		10.0	20.3	0.0	0.0		0.0	
842	9.08	15.75	14.7		36.0	0.0	7.5		10.0	16.7	0.0	0.0		0.0	
843	10.08	14.64	13.1		36.0	0.0	7.1		10.0	13.7	0.0	0.0		0.0	
844	11.24	13.99	11.7		35.15	0.0	6.4		10.0	10.3	0.0	0.4		0.0	
845	12.79	12.32	9.4		34.99	0.0	5.1		10.0	7.3	0.0	2.2		0.0	
846	14.0	9.35	6.8		34.0	0.0	3.4		10.0	4.9	0.0	4.0		0.0	
847	12.58	5.15	4.1		34.0	0.0	3.8		10.0	2.5	0.0	6.6		0.0	
848	12.87	1.08	2.0		34.48	0.0	1.8		10.0	0.6	0.0	9.1		0.0	
849	13.0	0.15	0.2		33.72	0.0	2.3		10.0	0.0	0.0	10.2		0.0	
850	13.0	0.0	0.0		33.0	0.0	1.5		10.0	0.0	0.0	11.0		0.0	
851	13.68	0.0	0.0		31.09	0.0	1.2		10.0	0.0	0.0	12.1		0.0	
852	15.0	0.0	0.0		32.11	0.0	0.6		10.0	0.0	0.0	13.9		0.0	
853	15.0	0.0	0.0		33.0	0.0	0.0		10.0	0.0	0.2	15.3		0.0	
854	13.37	0.0	0.0		32.15	0.0	0.0		10.0	0.0	0.5	17.2		0.0	
855	12.03	0.0	0.0		30.42	0.0	0.0		10.0	0.0	1.2	18.3		0.0	
856	12.26	0.0	0.0		30.74	0.0	0.0		10.0	1.3	2.2	19.7		0.0	
857	14.29	0.0	0.0		32.8	0.0	0.0		10.0	3.8	4.0	20.8		0.0	
858	14.56	0.0	0.0		32.94	0.0	0.0		10.0	6.6	6.1	22.7		0.0	
859	15.2	0.0	0.0		31.76	0.8	0.0		10.0	8.9	8.5	23.7		0.0	
860	16.76	0.0	0.0		31.0	2.2	0.0		10.0	10.6	10.6	24.8		0.0	
861	17.0	0.0	0.0		32.06	4.1	0.0		10.0	12.2	12.1	26.3		0.0	
862	17.0	0.54	0.0		33.69	5.8	0.0		10.0	13.0	13.0	27.4		0.0	
863	17.23	3.28	0.0		32.31	7.1	0.0		10.0	13.9	12.8	28.5		0.0	
864	18.77	7.3	0.0		31.0	7.7	1.0		10.0	15.1	12.3	29.2		0.0	
865	20.54	10.56	0.0		31.16	7.7	2.8		10.0	16.0	11.1	30.7		0.0	
866	19.6	13.49	0.0		31.68	7.0	5.2		10.0	16.6	10.1	31.8		0.0	
867	18.14	16.27	0.0		29.11	6.3	8.7		10.0	17.2	9.3	32.5		0.0	
868	17.98	18.74	0.0		26.37	5.5	11.5		10.0	17.9	8.8	33.2		0.0	
869	17.0	20.88	0.2		26.79	4.9	13.2		10.0	18.7	8.8	34.0		0.0	
870	16.34	22.68	2.3		27.0	4.3	14.4		10.0	19.2	9.3	34.7		0.0	
871	15.0	24.44	3.3		26.8	3.9	15.6		10.0	19.7	10.1	35.1		0.0	
872	15.0	25.78	4.1		24.22	3.6	16.7		12.0	20.1	11.6	36.2		0.0	
873	15.0	25.65	5.9		22.0	3.6	19.0		14.0	20.4	13.1	36.5		0.0	
874	15.96	23.71	8.6		20.28	3.7	20.2		16.0	21.5	15.1	37.3		0.0	
875	12.35	22.31	11.3		19.0	3.8	21.4		18.0	22.1	17.2	38.0		0.0	
876	15.28	22.38	15.5		17.22	3.9	22.6		20.0	22.5	19.0	39.1		0.0	
877	14.27	22.83	17.0		18.0	3.9	23.4		20.0	23.1	20.1	39.1		0.0	
878	12.59	23.59	18.2		18.2	3.8	23.9		20.0	23.6	20.2	39.8		0.0	
879	12.25	24.69	20.1		19.0	3.5	24.6		20.0	24.4	19.3	40.2		0.0	
880	9.28	26.0	22.8		19.52	3.2	25.3		20.0	24.9	18.1	40.6		0.0	
881	8.0	26.52	24.1		20.68	2.8	26.1		20.0	25.6	17.0	40.9		0.0	
882	8.0	26.83	25.3		20.17	2.4	27.0		20.0	26.2	16.0	40.9		0.0	
883	8.38	26.76	25.0		16.04	2.0	27.9		20.0	26.8	15.6	40.9		0.0	
884	9.53	26.94	23.8		16.0	1.7	28.8		20.0	26.9	15.3	40.9		0.0	
885	10.69	27.28	22.5		15.69	1.4	29.7		20.0	25.4	14.8	41.6		0.0	
886	11.0	27.91	21.2		15.0	1.1	28.6		20.0	24.9	13.6	42.4		0.0	
887	9.0	28.83	19.3		15.0	0.7	26.9		20.0	22.8	11.6	43.1		0.0	
888	9.0	29.94	17.4		15.0	0.5	22.6		20.0	20.0	9.1	43.8		0.0	
889	9.32	30.98	14.0		15.94	0.2	13.4		20.0	17.1	6.5	43.8		0.0	
890	10.0	31.95	9.6		16.91	0.0	6.8		20.0	16.7	4.0	43.5		0.0	
891	9.36	32.94	6.8		16.0	0.0	0.8		20.0	16.8	2.0	43.1		0.0	
892	9.0	33.94	4.2		16.0	0.0	0.0		20.0	17.6	0.8	42.7		0.0	
893	9.95	34.88	1.7		16.57	0.0	0.0		20.0	18.3	0.2	41.6		0.0	
894	14.33	35.68	0.1		15.55	0.0	0.0		20.0	19.1	0.0	41.3		0.0	
895	17.53	35.46	0.0		12.36	0.0	0.0		20.0	19.5	0.0	40.6		0.0	
896	19.42	34.15	0.0		10.96	0.0	0.0		20.0	20.9	0.0	39.8		0.0	
897	20.0	32.48	0.0		10.0	0.0	0.0		20.0	21.7	0.0	39.5		0.0	
898	20.74	31.94	0.0		10.0	0.0	0.0		20.0	23.5	0.0	39.5		0.0	
899	21.0	32.13	0.0		9.49	0.0	0.0		20.0	23.8	0.0	39.5		0.0	
900	21.11	32.51	0.0		9.0	0.0	0.0		20.0	24.8	0.2	40.2		0.0	
901	23.84	32.83	0.0		7.35	0.0	0.0		20.0	25.8	0.6	40.2			
902	27.0	31.85	0.0		6.02	0.0	0.0		20.0	27.0	1.3	40.6			
903	27.0	29.25	0.0		6.72	0.0	0.0		20.0	27.3	2.4	40.2			
904	29.05	26.18	0.0		4.7	0.0	0.0		20.0	28.1	3.7	40.9			
905	32.52	22.75	0.0		4.45	0.0	1.9		20.0	28.9	5.0	41.3			
906	31.01	19.47	0.0		5.61	0.0	3.2		20.0	29.6	6.5	41.6			
907	31.0	16.14	0.0		4.46	0.0	1.8		20.0	30.1	8.3	42.4			
908	31.62	12.37	0.0		3.07	0.0	1.8		20.0	31.2	10.0	42.4			
909	33.0	8.44	0.0		3.92	0.0	0.0		20.0	31.9	11.3	43.1			
910	32.37	5.04	0.0		2.76	0.0	0.1		20.0	32.3	12.1	43.1			
911	30.43	2.12	0.0		1.2	0.0	0.0		20.0	33.7	12.1	42.7			
912	30.0	0.33	0.0		0.0	0.0	0.0		20.0	34.0	11.6	42.7			
913	30.0	0.36	0.6		0.0	0.0	0.0		20.0	34.9	10.3	42.4			
914	30.51	2.46	2.4		0.0	0.0	0.0		20.0	34.1	9.1	41.3			
915	32.41	6.28	4.8		0.0	0.0	0.0		20.0	36.2	8.0	40.2			
916	33.0	9.4	7.5		0.0	0.0	0.0		20.0	37.1	7.3	38.4			
917	32.27	12.0	10.0		0.0	0.0	1.1		20.0	37.2	6.8	36.9			
918	32.0	14.52	11.9		0.0	0.0	2.4		20.0	36.7	6.5	34.9			
919	31.04	16.68	13.2		0.0	0.0	3.1		20.0	35.7	6.5	32.9			
920	32.2	18.36	14.1		0.0	0.0	4.6		20.0	35.8	7.0	30.9			
921	33.36	19.35	13.8		0.0	0.0	5.7		20.0	35.5	7.9	28.9			
922	34.0	20.32	13.3		0.0	0.0	6.5		20.0	36.5	9.1	26.9			
923	34.0	20.96	12.7		0.0	0.0	6.4		20.0	36.5	11.0	24.9			
924	34.0	20.58	11.6		0.0	0.0	5.7		20.0	36.5	12.8	22.9			
925	33.01	19.93	9.5		0.0	0.0	4.8		20.0	35.2	14.3	20.9			
926	31.86	19.97	7.2		0.0	0.0	5.5		20.0	34.3	15.3	18.9			
927	30.1	20.29	4.1		0.0	0.0	5.0		20.0	33.2	15.8	16.9			
928	26.17	20.68	2.1		0.0	0.0	4.6		20.0	32.2	16.1	14.9			
929	23.39	20.95	1.3		0.0	0.0	1.9		20.0	31.3	16.2	12.9			
930	21.46	21.15	1.1		0.0	0.0	1.8		20.0	29.1	17.0	10.9			
931	17.28	21.39	1.5		0.0	0.3	0.0		20.0	29.6	17.7	8.9			
932	15.83	21.81	2.3		0.0	0.9	0.0		18.0	30.5	18.5	6.9			
933	13.76	22.26	3.0		0.0	2.2	0.1		16.0	29.8	19.2	5.5			
934	12.6	22.64	4.5		0.0	4.1	1.1		14.0	27.7	19.8	6.2			
935	10.33	22.71	6.2		0.0	6.5	0.1		12.0	24.5	20.1	6.9			
936	8.28	22.58	7.5		0.0	9.1	0.0		10.0	21.4	20.2	7.7			
937	5.38	22.28	8.4		0.0	11.4	0.0		10.0	17.4	19.7	9.1			
938	2.91	21.41	8.3		0.0	13.0	0.0		10.0	14.0	18.7	11.3			
939	0.0	20.2	8.4		0.0	14.1	0.0		10.0	10.8	17.6	12.1			
940	0.0	19.06	8.6		0.0	14.9	0.0		10.0	8.1	16.6	13.2			
941	0.0	18.39	8.8		0.0	15.4	0.0		10.0	4.9	16.1	13.5			
942	0.0	18.43	8.6		0.0	15.8	0.0		10.0	1.9	15.8	13.5			
943	0.0	18.78	7.0		0.0	16.0	0.0		10.0	0.0	16.0	13.2			
944	0.0	19.36	6.5		0.0	16.2	0.0		10.0	0.0	15.6	12.1			
945	0.0	19.65	6.5		0.0	16.2	0.0		10.0	0.0	14.6	9.9			
946	0.0	18.8	6.8		0.0	16.1	0.0		10.0	0.0	12.8	8.0			
947	0.0	16.84	5.4		0.0	15.5	0.0		10.0	0.0	10.3	5.8			
948	0.0	14.77	3.8		0.0	14.4	0.0		10.0	0.0	7.6	5.8			
949	0.0	12.63	4.1		0.0	12.6	0.0		10.0	0.0	5.1	6.2			
950	0.0	10.51	3.9		0.0	10.6	0.0		10.0	0.0	3.0	6.2			
951	0.0	8.47	4.0		0.0	8.3	0.0		10.0	0.0	1.3	6.2			
952	0.0	7.22	4.3		0.0	6.4	0.0		10.0	0.0	0.5	6.6			
953	0.0	7.35	4.2		0.0	4.9	0.0		10.0	0.0	0.1	5.8			
954	0.0	7.57	2.4		0.0	4.0	0.0		10.0	0.0	0.0	5.5			
955	0.0	7.59	0.8		0.0	3.4	0.0		10.0	0.0	0.0	5.1			
956	0.0	7.25	0.4		0.0	3.4	0.0		10.0	0.0	0.0	5.5			
957	0.0	6.5	0.0		0.64	3.9	0.0		10.0	0.0	0.0	5.1			
958	0.0	6.48	0.0		1.8	4.7	0.0		10.0	0.0	0.0	4.4			
959	0.0	6.12	0.0		3.91	5.6	0.0		10.0	0.0	0.0	2.9			
960	0.0	5.26	0.0		3.78	6.5	0.0		10.0	0.0	0.0	0.7			
961	0.0	4.55	0.0		1.73	8.0	0.0		10.0	0.0	0.0	0.7			
962	0.0	4.04	0.0		1.85	9.8	0.0		10.0	0.0	0.0	1.8			
963	0.0	3.53	0.0		2.42	12.3	2.3		10.0	0.0	0.0	2.2			
964	0.0	3.12	0.0		4.22	14.9	4.6		10.0	0.0	0.0	2.6			
965	0.0	2.11	0.0		4.1	17.5	7.9		10.0	0.0	0.0	2.9			
966	0.0	1.35	0.0		4.11	19.6	9.9		10.0	0.0	0.0	3.7			
967	0.0	0.73	0.0		6.0	21.1	10.6		10.0	1.0	0.0	3.3			
968	0.0	0.23	0.0		6.74	21.9	11.9		10.0	2.0	0.0	3.3			
969	0.0	0.0	0.0		8.0	22.5	11.9		10.0	2.0	0.0	2.9			
970	0.0	0.0	0.0		8.69	22.8	13.0		10.0	2.0	0.0	2.6			
971	0.0	0.0	0.0		9.84	22.7	14.7		10.0	2.2	0.0	2.2			
972	0.0	0.0	0.0		9.0	22.1	16.8		10.0	4.5	0.0	2.6			
973	0.0	0.0	0.0		7.16	21.0	19.0		10.0	6.8	0.0	2.6			
974	0.0	0.0	0.0		8.32	19.8	20.1		10.0	9.3	0.0	2.6			
975	0.0	0.0	0.0		8.53	18.6	21.3		10.0	11.3	0.0	2.2			
976	0.0	0.0	1.0		6.11	17.5	22.5		10.0	13.0	0.0	2.2			
