,Acc,BinNo,Braking,Coasting,Cruise,EE A,EE GEN,EE RB1,EE RB2,Eng_Tract,Fuel flag,GEN flag1,GEN flag2,Idle,Jerk,Old Bin,Power(kW),SOC,acceleration,speed,stp
156,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.837307753322655,0.0,0.0,0.0
157,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.83326551470781,0.0,0.0,0.0
158,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.82922327609297,0.0,0.0,0.0
159,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.825181037478124,0.0,0.0,0.0
160,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.82113879886328,0.0,0.0,0.0
161,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.81709656024844,0.0,0.0,0.0
162,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.813054321633594,0.0,0.0,0.0
163,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.80901208301875,0.0,0.0,0.0
164,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.80496984440391,0.0,0.0,0.0
165,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.80092760578906,0.0,0.0,0.0
166,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.79688536717422,0.0,0.0,0.0
167,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.792843128559376,0.0,0.0,0.0
168,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.78880088994453,0.0,0.0,0.0
169,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.78475865132969,0.0,0.0,0.0
170,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.780716412714845,0.0,0.0,0.0
171,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.7766741741,0.0,0.0,0.0
172,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.77263193548516,0.0,0.0,0.0
173,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.768589696870315,0.0,0.0,0.0
174,0.51,1,False,False,False,0.0,0.0,0.0,0.0,1.4800295381885884,True,False,False,True,0.51,1,1.4800295381885884,58.76454745825547,0.51,0.51,0.08655143498178879
175,-0.18,1,False,False,False,0.0,0.0,0.0,0.0,0.20427890515467487,True,False,False,True,-0.69,1,0.20427890515467487,58.76050521964063,-0.18,0.33,0.01194613480436695
176,-0.33,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.756462981025784,-0.33,0.0,0.0
177,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.75242074241094,0.0,0.0,0.0
178,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.7483785037961,0.0,0.0,0.0
179,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.74433626518125,0.0,0.0,0.0
180,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.74029402656641,0.0,0.0,0.0
181,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.736251787951566,0.0,0.0,0.0
182,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.73220954933672,0.0,0.0,0.0
183,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.72816731072188,0.0,0.0,0.0
184,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.724125072107036,0.0,0.0,0.0
185,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.72008283349219,0.0,0.0,0.0
186,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.71604059487735,0.0,0.0,0.0
187,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.711998356262505,0.0,0.0,0.0
188,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.70795611764766,0.0,0.0,0.0
189,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.70391387903282,0.0,0.0,0.0
190,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.699871640417975,0.0,0.0,0.0
191,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.69582940180313,0.0,0.0,0.0
192,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.69178716318829,0.0,0.0,0.0
193,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.687744924573444,0.0,0.0,0.0
194,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.6837026859586,0.0,0.0,0.0
195,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.67966044734376,0.0,0.0,0.0
196,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.67561820872891,0.0,0.0,0.0
197,0.13,1,False,False,False,0.0,0.0,0.0,0.0,0.21380679649261308,True,False,False,True,0.13,1,0.21380679649261308,58.67157597011407,0.13,0.13,0.012503321432316554
198,0.58,1,False,False,False,0.0,0.0,0.0,0.0,2.2249268818898478,True,False,False,True,0.44999999999999996,1,2.2249268818898478,58.667533731499226,0.58,0.71,0.13011268315145308
199,-0.71,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,-1.29,1,0.0,58.66349149288438,-0.71,0.0,0.0
200,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.65944925426954,0.0,0.0,0.0
201,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.655407015654696,0.0,0.0,0.0
202,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.65136477703985,0.0,0.0,0.0
203,4.15,13,False,False,False,0.0,0.0,0.0,0.0,62.04585026206907,True,False,False,False,4.15,13,62.04585026206907,58.64732253842501,4.15,4.15,3.6284122960274305
204,1.8499999999999996,12,False,False,False,44.08208275776861,0.0,0.0,0.0,0.0,False,False,False,False,-2.3000000000000007,12,44.08208275776861,58.550514974141464,1.85,6.0,2.577899576477696
205,0.0,12,False,False,True,7.356473729482432,0.0,0.0,0.0,0.0,False,False,False,False,-1.8499999999999996,12,7.356473729482432,58.53099194064135,0.0,6.0,0.430203142074996
206,0.0,12,False,False,True,7.356473729482432,0.0,0.0,0.0,0.0,False,False,False,False,0.0,12,7.356473729482432,58.511468907141236,0.0,6.0,0.430203142074996
207,-0.7000000000000002,11,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,-0.7000000000000002,11,-5.7901718665919,58.50742666852639,-0.7,5.3,-0.33860654190595907
208,-1.1600000000000001,11,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,11,-10.838340182111073,58.50338442991155,-1.16,4.14,-0.6338210632813492
209,-2.1799999999999997,0,True,False,False,0.0,0.0,11.754127245960671,11.754127245960671,0.0,False,False,False,False,0.0,0,-11.754127245960671,58.51325569419202,-2.18,1.96,-0.6873758623368813
210,-1.96,0,True,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,0,0.0,58.509213455577175,-1.96,0.0,0.0
211,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.50517121696233,0.0,0.0,0.0
212,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.50112897834749,0.0,0.0,0.0
213,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.497086739732644,0.0,0.0,0.0
214,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.4930445011178,0.0,0.0,0.0
215,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.48900226250296,0.0,0.0,0.0
216,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.484960023888114,0.0,0.0,0.0
217,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.48091778527327,0.0,0.0,0.0
218,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.47687554665843,0.0,0.0,0.0
219,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.47283330804358,0.0,0.0,0.0
220,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.46879106942874,0.0,0.0,0.0
221,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.464748830813896,0.0,0.0,0.0
222,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.46070659219905,0.0,0.0,0.0
223,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.45666435358421,0.0,0.0,0.0
224,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.452622114969365,0.0,0.0,0.0
225,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.44857987635452,0.0,0.0,0.0
226,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.44453763773968,0.0,0.0,0.0
227,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.440495399124835,0.0,0.0,0.0
228,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.43645316050999,0.0,0.0,0.0
229,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.43241092189515,0.0,0.0,0.0
230,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.428368683280304,0.0,0.0,0.0
231,0.48,1,False,False,False,0.0,0.0,0.0,0.0,1.345320375350207,True,False,False,True,0.48,1,1.345320375350207,58.42432644466546,0.48,0.48,0.07867370616083082
232,1.16,12,False,False,False,8.287569406224103,0.0,0.0,0.0,0.0,False,False,False,False,0.6799999999999999,12,8.287569406224103,58.40284403474122,1.16,1.64,0.4846531816505323
233,-1.23,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,-2.3899999999999997,1,-1.1705492377693607,58.39880179612638,-1.23,0.41,-0.06845317179937781
234,-0.41,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.394759557511534,-0.41,0.0,0.0
235,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.39071731889669,0.0,0.0,0.0
236,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.38667508028185,0.0,0.0,0.0
237,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.382632841667004,0.0,0.0,0.0
238,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.37859060305216,0.0,0.0,0.0
239,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.37454836443732,0.0,0.0,0.0
240,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.37050612582247,0.0,0.0,0.0
241,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.36646388720763,0.0,0.0,0.0
242,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.362421648592786,0.0,0.0,0.0
243,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.35837940997794,0.0,0.0,0.0
244,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.3543371713631,0.0,0.0,0.0
245,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.350294932748255,0.0,0.0,0.0
246,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.34625269413341,0.0,0.0,0.0
247,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.34221045551857,0.0,0.0,0.0
248,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.338168216903725,0.0,0.0,0.0
249,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.33412597828888,0.0,0.0,0.0
250,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.33008373967404,0.0,0.0,0.0
251,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.326041501059194,0.0,0.0,0.0
252,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.32199926244435,0.0,0.0,0.0
253,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.31795702382951,0.0,0.0,0.0
254,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.31391478521466,0.0,0.0,0.0
255,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.30987254659982,0.0,0.0,0.0
256,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.30583030798498,0.0,0.0,0.0
257,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.30178806937013,0.0,0.0,0.0
258,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.29774583075529,0.0,0.0,0.0
259,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.293703592140446,0.0,0.0,0.0
260,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.2896613535256,0.0,0.0,0.0
261,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.28561911491076,0.0,0.0,0.0
262,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.281576876295915,0.0,0.0,0.0
263,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.27753463768107,0.0,0.0,0.0
264,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.27349239906623,0.0,0.0,0.0
265,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.269450160451385,0.0,0.0,0.0
266,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.26540792183654,0.0,0.0,0.0
267,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.2613656832217,0.0,0.0,0.0
268,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.257323444606854,0.0,0.0,0.0
269,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.25328120599201,0.0,0.0,0.0
270,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.24923896737717,0.0,0.0,0.0
271,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.24519672876232,0.0,0.0,0.0
272,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.24115449014748,0.0,0.0,0.0
273,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.237112251532636,0.0,0.0,0.0
274,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.23307001291779,0.0,0.0,0.0
275,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.22902777430295,0.0,0.0,0.0
276,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.224985535688106,0.0,0.0,0.0
277,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.22094329707326,0.0,0.0,0.0
278,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.21690105845842,0.0,0.0,0.0
279,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.212858819843575,0.0,0.0,0.0
280,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.20881658122873,0.0,0.0,0.0
281,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.20477434261389,0.0,0.0,0.0
282,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.200732103999044,0.0,0.0,0.0
283,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.1966898653842,0.0,0.0,0.0
284,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.19264762676936,0.0,0.0,0.0
285,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.188605388154514,0.0,0.0,0.0
286,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.18456314953967,0.0,0.0,0.0
287,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.18052091092483,0.0,0.0,0.0
288,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.17647867230998,0.0,0.0,0.0
289,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.17243643369514,0.0,0.0,0.0
290,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.168394195080296,0.0,0.0,0.0
291,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.16435195646545,0.0,0.0,0.0
292,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.16030971785061,0.0,0.0,0.0
293,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.156267479235765,0.0,0.0,0.0
294,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.15222524062092,0.0,0.0,0.0
295,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.14818300200608,0.0,0.0,0.0
296,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.144140763391235,0.0,0.0,0.0
297,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.14009852477639,0.0,0.0,0.0
298,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.13605628616155,0.0,0.0,0.0
299,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.132014047546704,0.0,0.0,0.0
300,0.24,1,False,False,False,0.0,0.0,0.0,0.0,0.48207076434794305,True,False,False,True,0.24,1,0.48207076434794305,58.12797180893186,0.24,0.24,0.028191272768885556
301,0.36,1,False,False,False,0.0,0.0,0.0,0.0,1.4434552212512741,True,False,False,True,0.12,1,1.4434552212512741,58.12392957031702,0.36,0.6,0.0844125860380862
302,-0.6,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,-0.96,1,0.0,58.119887331702174,-0.6,0.0,0.0
303,1.42,12,False,False,False,8.397056028712289,0.0,0.0,0.0,0.0,False,False,False,False,0.0,12,8.397056028712289,58.09817452063634,1.42,1.42,0.4910559081118297
304,0.5800000000000001,12,False,False,True,6.269640238292543,0.0,0.0,0.0,0.0,False,False,False,False,-0.8399999999999999,12,6.269640238292543,58.08093859465136,0.58,2.0,0.36664562797032413
305,1.08,12,False,False,False,14.755925760626887,0.0,0.0,0.0,0.0,False,False,False,False,0.5,12,14.755925760626887,58.04584432371196,1.08,3.08,0.8629196351243793
306,2.55,13,False,False,False,0.0,0.0,0.0,0.0,54.3951696305634,True,False,False,False,1.4699999999999998,13,54.3951696305634,58.04180208509712,2.55,5.63,3.181004071962772
307,-1.63,11,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,-4.18,11,-16.693480274758382,58.037759846482274,-1.63,4.0,-0.9762269166525368
308,0.0,12,False,False,True,4.878679262577282,0.0,0.0,0.0,0.0,False,False,False,False,0.0,12,4.878679262577282,58.02345102692767,0.0,4.0,0.2853028808524726
309,-0.6600000000000001,11,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,-0.6600000000000001,11,-3.2249953404842695,58.01940878831282,-0.66,3.34,-0.18859621874177013
310,-1.9699999999999998,11,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,11,-7.264869536587266,58.01536654969798,-1.97,1.37,-0.42484617173024947
311,-0.3700000000000001,11,False,True,False,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0,11,-0.009324006417283329,58.011324311083136,-0.37,1.0,-0.0005452635331744636
312,-1.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.00728207246829,-1.0,0.0,0.0
313,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.00323983385345,0.0,0.0,0.0
314,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,57.999197595238606,0.0,0.0,0.0
315,0.0,1,False,False,False,0.0,14.00561683332976,0.0,0.0,14.00561683332976,True,True,True,True,0.0,1,0.0,58.01173397503443,0.0,0.0,0.0
316,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.00769173641959,0.0,0.0,0.0
317,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,58.003649497804744,0.0,0.0,0.0
318,0.0,1,False,False,False,0.0,0.0,0.0,0.0,0.0,False,False,False,True,0.0,1,0.0,57.9996072591899,0.0,0.0,0.0
319,0.23,1,False,False,False,0.0,14.002749185670694,0.0,0.0,14.457123510877095,True,True,True,True,0.23,1,0.4543743252063997,58.01214024451643,0.23,0.23,0.02657159796528653
320,1.16,12,False,False,False,7.023882994224605,0.0,0.0,0.0,0.0,False,False,False,False,0.9299999999999999,12,7.023882994224605,57.99331710734472,1.16,1.39,0.4107533914751231
321,0.6100000000000001,12,False,False,True,0.0,14.046780248586941,0.0,0.0,20.514937292437786,True,True,True,False,-0.5499999999999998,12,6.468157043850846,58.00590221277414,0.61,2.0,0.37825479788601435
322,2.1100000000000003,12,False,False,False,33.70664439905832,0.0,0.0,0.0,0.0,False,False,False,False,1.5000000000000002,12,33.70664439905832,57.93092848342054,2.11,4.11,1.9711487952665683
323,0.8899999999999997,12,False,False,True,0.0,14.48350061605624,0.0,0.0,35.31960000320821,True,True,True,False,-1.2200000000000006,12,20.836099387151968,57.944030540042505,0.89,5.0,1.2184853442778927
324,1.0199999999999996,12,False,False,False,0.0,14.391786219702468,0.0,0.0,42.08945517700114,True,True,True,False,0.1299999999999999,12,27.697668957298678,57.95702403322182,1.02,6.02,1.6197467226490454
325,1.1600000000000001,12,False,False,False,0.0,14.300831767447256,0.0,0.0,50.69664238759018,True,True,True,False,0.14000000000000057,12,36.395810620142925,57.969909862513525,1.16,7.18,2.1284099777861356
326,0.15000000000000036,12,False,False,True,0.0,14.210630962405325,0.0,0.0,26.877254455318422,True,True,True,False,-1.0099999999999998,12,12.666623492913095,57.98268892001896,0.15,7.33,0.74073821595983
327,-0.8399999999999999,11,False,True,False,0.0,14.121177559867292,0.0,0.0,26.877254455318422,True,True,True,False,-0.9900000000000002,11,-10.067256161620035,57.99536209044752,-0.84,6.49,-0.5887284305040956
328,0.5099999999999998,12,False,False,True,0.0,14.03246536686735,0.0,0.0,34.45592956565845,True,True,True,False,0.0,12,20.4234641987911,58.00793025117793,0.51,7.0,1.1943546315082512
329,0.0,12,False,False,True,8.611714268072026,0.0,0.0,0.0,0.0,False,False,False,False,-0.5099999999999998,12,8.611714268072026,57.985765718227924,0.0,7.0,0.5036090215246798
330,0.0,12,False,False,True,0.0,14.099639972404532,0.0,0.0,22.71135424047656,True,True,True,False,0.0,12,8.611714268072026,57.99841339435314,0.0,7.0,0.5036090215246798
331,0.0,12,False,False,True,0.0,14.011106239527997,0.0,0.0,22.622820507600025,True,True,True,False,0.0,12,8.611714268072026,58.01095627202562,0.0,7.0,0.5036090215246798
332,0.0,12,False,False,True,8.611714268072026,0.0,0.0,0.0,0.0,False,False,False,False,0.0,12,8.611714268072026,57.988791739075616,0.0,7.0,0.5036090215246798
333,0.4299999999999997,12,False,False,True,0.0,14.07845782647069,0.0,0.0,33.80464027157439,True,True,True,False,0.4299999999999997,12,19.726182445103703,58.00141434163794,0.43,7.43,1.1535779207662984
334,0.5700000000000003,12,False,False,True,24.96769122155849,0.0,0.0,0.0,0.0,False,False,False,False,0.14000000000000057,12,24.96769122155849,57.94483066526729,0.57,8.0,1.4600989018455255
335,0.0,12,False,False,True,0.0,14.386185343128972,0.0,0.0,24.266599342256367,True,True,True,False,-0.5700000000000003,12,9.880413999127395,57.95781752862111,0.0,8.0,0.577801988253064
