HD-UDDS	OCTA	Manhattan	NYBC	NYCC	WMATA	Paris	ETC-Urban	SF	KCMC	Beeline	CSHVC	CBD (SAE)	WVU-5PEAK
0	0.42	16			9.2	3.5		12	0	36.4	0		
0	0.1	16.4			9.6	0.6		10	0	36.2	0		
0	0	17			9.5	0		10	0	36.5	0		
0	0	16.8			9.1	0		10	0	36.7	0		
0	0	17.4			8.7	0		10	0	37	0		
	0	17.9			8.3	0		10	1.8	37.2	0		
	0	16.8			8	0		10	4.1	37.2	0		
	0	15.4			7.8	0		10	6	37	0		
	0	13.6			7.6	0		10	8.2	36.5	0		
	0	11.2			7.5	0		10	9.6	35.7	0		
	0	8.3			7.3	0		10	10.9	34.5	0		
	0	4.9			7	2.4		10	12.6	33.2	0		
	0	1.6			6.7	4.7		10	13.5	31.3	0		
	0	0.1			6.3	6.8		10	15.5	29.3	0		
	0.1	0			5.9	9.2		10	15.7	27.3	0		
	0.46	0			5.6	8.4		10	16.5	25.7	0		
	1.91	0			5.4	8.4		10	17.4	24.1	0		
	4.21	0			5.1	7.4		10	18.6	22.8	0		
	6.78	0			4.8	6.4		10	19	21.7	0		
	9.43	0			4.5	6.6		10	20.3	20.7	0		
	11.96	0			4	8.4		10	21.2	19.3	0		
	14.04	0			3.6	11.9		10	21.7	17.6	0		
	15.82	0			3.1	13.6		10	22.5	15.5	0		
	17.07	0			2.6	15.1		10	23.2	13.1	0		
	17.9	0			2.2	16.7		10	23.6	10.3	0		
	18.36	0			1.8	16.1		10	24.5	7.3	0		
	18.67	0			1.5	13.7		10	25.2	4.8	0		
	18.92	0			1.1	11.3		10	26.2	2.7	0		
	19.07	0			0.7	8.9		10	27.3	1.2	0		
	19.25	0			0.4	9		10	27.8	0.3	0		
	19.33	0			0.2	10.5		10	28.7	0.1	0		
	19.46	0			0	12.7		10	29.5	0	0		
	19.57	0			0	13.2		10	30.3	0	0		
	19.63	0			0	13.7		10	30.3	0.2	0		
	19.68	0			0	12.7		10	30.8	1	0		
	19.79	0			0	11.8		10	31.4	2.5	0		
	19.96	0			0	10.8		10	31.8	4.9	0		
	19.98	0			0	9.2		10	31.9	7.9	0		
	19.99	0			0	4.7		10	32.5	11.1	0		
	20.04	0			0	2.7		10	32.8	14.3	0.3		
	20.05	0			0	1.9		10	33.3	16.8	0.2		
	19.64	0			0.2	0.6		10	34	18.7	0.3		
	18.85	0			0.6	0.2		10	34.2	19.5	0.2		
	17.94	0			1	2.4		10	34.4	19.3	0.9		
	17.17	0.3			1.9	5.1		10	34.2	18.3	1		
	16.68	0.6			3.2	6		10	34.9	17.2	0.3		
	16.23	2.8			4.9	6.4		10	34.5	16.2	0.1		
	15.7	4.9			6.5	6.5		10	33.5	15.6	0.2		
	15.33	7.1			8.2	6.9		10	33.5	15.8	0.1		
	15.64	11.7			9.5	6.8		10	32	16.7	0.3		
	16.35	13.4			10.2	6.2		10	32.5	17.3	0.3		
	17.14	14.9			10.4	5.2		10	32.9	17.5	1.4		
	17.68	17.7			10.3	1.6		10	33.3	16.7	2.5		
	18.22	20.1			9.6	2.3		10	33.7	14.8	3.4		
	18.51	20.6			8.2	0		10	31.9	12	4.3		
	18.58	20.9			6.3	0		10	31.5	8.6	5.2		
	18.54	21.4			4.2	0		10	31.2	5.5	6.2		
	18.31	23.5			2.4	0		10	31.4	3	7.2		
	17.29	24			0.9	0		12	31.7	1.2	8.2		
	16.24	24.3			0.2	0		14	32.2	0.4	9.1		
	15.67	23.9			0	0		16	32	0	9.4		
	14.99	23.5			0	0		17.2912	32.4	0	8.6		
	13.38	22			0	0		18.2532	33	0	7.4		
	10.91	19.4			0	0		19.1436	33	0	5.4		
	7.84	17.1			0	0		19.9614	32.7	0	3.4		
	3.86	14.7			0	0		20	32.1	0	2.7		
	0.75	10.1			0	0		20	30.4	0	0.9		
	0.1	6.4			0	0		20	31	0	0.2		
	0	4.7			0	0		20	31.2	0	0.2		
	0	3.3			0	0		20	30.4	0	0.5		
	0	2.2			0	0.7		20	30	0	0.4		
	0	1.1			0	1.1		20	30	0	0.2		
	0	0.1			0	1.4		20	30	0	0.1		
	0	0			0	1.6		20	29	0	0.2		
	0	0			0	0.1		20	27.4	0	0		
	0	0			0	0		20	27	0	0		
	0	0			0	0		20	29.2	0	0		
	0	0			0	0		20	24.6	0	0		
	0	0			0	0		20	23.8	0	0		
	0	0			0	0		20	22.8	0	0		
	0.26	0			0	0		20	19.8	0	0		
	1.18	0			0	0		20	17.2	0	0		
	3.06	0			0	0		20	14.4	0	0		
	5.6	0			0	0		20	10.8	0	0		
	8.23	0			0	0.9		20	8	0	0		
	10.87	0			0	2.1		20	4.4	0	0		
	13.34	0			0	3.9		20	0.8	0	0		
	15.3	0			0	5.1		20	0	0	0.3		
	15.99	0			0	5.4		20	0	0	1.4		
	16.36	0			0	5.5		20	0	0	2.7		
	16.85	0			0	4.8		20	0	0	4.4		
	17.34	0			0.3	3.7		20	0	0	5.7		
	17.7	0			0.6	1.5		20	0	0	6.5		
	18.01	1.7			1	1.8		20	0	0	7.6		
	18.29	4			1.9	0.9		20	0	0	9		
	18.52	5.9			3.4	0.6		20	0	0	10.6		
	18.7	7.3			5.5	0		20	0	0	11.7		
	18.89	7.7			7.9	3.1		20	0	0	12.7		
	19.06	8.1			10.1	7.7		20	0	0	14.2		
	18.77	8.8			12.1	9.2		20	0	0	15.8		
	17.65	9.5			13.8	10.6		20	0	0	16.6		
	16.59	11.2			15.4	10.5		20	0	0	16.3		
	14.68	11.3			17	12.1		20	0	0	15.7		
	11.97	11.5			18.7	14		20	0	0	15.6		
	9.04	10.9			20.1	15.1		20	1.6	0	15.9		
	5.88	10.4			21.1	16.3		20	3.6	0	16.3		
	2.76	11			20.8	18.3		20	6	0	16.7		
	0.6	11.5			19.1	18.5		20	7.2	0	16.9		
	0	11.9			16	19.7		20	10.3	0	16.1		
	0	12.5			12	21.1		20	11	0	14.7		
	0	12.3			7.8	22.6		20	11.6	0	12.7		
	0	11.5			4.4	23.6		20	12.5	0	10.7		
	0	11.3			2	23.9		20	13.2	0	8.7		
	0	11.5			0.7	24.6		20	13.6	0	6.7		
	0	11.9			0.2	25.2		20	14	0.1	4.7		
	0	11.2			0.3	24.9		20	14.8	0.4	3.2		
	0	11			0.7	25.3		20	11.8	0.8	2.1		
	0	11.1			1.1	25.7		20	11	1.3	1.1		
	0	11.8			1.3	25.7		20	9.4	2.5	1		
	0	12.7			1.4	25.4		18	7.2	4	0.9		
	0.18	13.1			1.3	26		16	5.4	5.6	1.4		
	1.65	12.4			1.1	26.5		14	3.8	7.5	1.8		
	5.71	9.7			0.8	25.6		12	1.7	9.1	0.9		
	9.38	6.2			0.5	24.6		10	0	10.1	0.1		
	12.42	3.5			0.2	23.3		10	0	11.1	0		
	13.56	1.1			0	22.2		10	0	12	0		
	13.74	0.3			0	17.7		10	0	13.3	0		
	14.51	0			0	15.4		10	0	15.3	0		
	15.32	0			0	15.6		10	0	18	0		
	16.76	0			0	15.5		10	0	20.7	0		
	18.72	0			0	13.1		10	1.7	23.5	0		
	20.78	0			0	8.9		10	3.9	26.1	0		
	22.74	0			0	7.8		10	6.3	28.3	0		
	24.52	0			0	5.4		10	8.1	30.5	0		
	26.3	0			0	1		10	9.9	32.4	0		
	26.81	0			0	0.6		10	11.2	33.9	0		
	25.48	0			0	0		10	13.5	35	0		
	25.46	0			0	0		10	14.1	36	0		
	26.24	0			0	0		10	14.8	36.5	0		
	27.37	0			0	0		10	16.3	36.5	0		
	28.73	0			0	0		10	16	36	0		
	29.36	0			0.4	0		10	16.7	34.7	0		
	27.82	0			0.9	0		10	17.3	32.5	0		
	24.38	0			1.5	0		10	18	29.3	0		
	20.99	0			2	0		10	17.9	25.8	0		
	16.35	0			2.5	0		10	19.3	22	0		
	11.31	0			2.8	0		10	20.1	18.1	0		
	6.18	1.6			3.1	0.9		10	20.5	14.3	0		
	2.52	3.5			3.4	3		10	20.7	10.6	0		
	0.55	5.4			3.6	2.8		10	21.4	7.4	0.1		
	0.34	8.1			3.8	2.4		10	21.9	4.8	0.2		
	2.28	11			4	2.8		10	21.9	2.7	0.9		
	5.91	14.3			4	3.5		10	23	1.3	1.6		
	8.97	16.7			3.9	4.7		10	22.7	0.6	2.7		
	11.59	18			3.6	6.4		10	23.2	0.4	3.5		
	12.43	19.1			3.2	7.7		10	23.3	0.3	4.2		
	10.6	21.1			2.8	7.2		10	22.1	0.2	5		
	8.23	22.8			2.4	7.2		10	20.8	0.1	5.9		
	5.91	23.4			2	7.7		10	18.5	0	6.8		
	4.74	23.8			1.6	7.7		10	14.8	0.1	7.6		
	3.22	22.4			1.2	7.4		10	11.3	0.8	8.6		
	1.52	20.7			0.8	7		10	7.6	2.2	9.8		
	0.37	18.9			0.5	6.3		10	4.8	4.4	10.9		
	0.45	16.2			0.2	5.9		10	0	7.3	12.4		
	2.79	14.6			0	5.7		10	0	10.5	14.4		
	6.47	13.1			0	6.1		10	0	13.8	16.3		
	9.47	9.9			0	6.9		10	0	16.3	16.4		
	12.09	6.3			0	8.7		10	0	18.1	15.4		
	14.41	4.2			0	8.9		10	0	19.1	14.6		
	13.91	2.2			0	9.7		10	0	20	14.5		
	11.78	1.1			0	9.5		10	0	20.5	14.8		
	8.82	0.1			0	9.1		10	0	21.6	15.4		
	6.23	0			0	8.8		10	0	23.2	15.9		
	3.54	0			0	8		10	0	25.2	16.7		
	1.04	0			0	7.3		10	0	27.3	17.7		
	0.1	0			0	6		10	0	29.7	18.8		
	0	0			0	5.7		10	0	31.8	20.2		
	0	0			0	5.2		10	0	33.7	21.6		
	0	0			0	4.1		10	0	35	22.8		
	0	0			0	5.1		10	0	35.2	24		
	0	0			0	4.6		12	1.5	34.5	25.2		
	0	0			0	3.6		14	3.4	32.7	25.9		
	0	0			0	3.9		16	7	30	26.6		
	0	0			0	2.3		18	7.5	27	25.8		
	0	0			0	3		20	9.7	23.5	24.7		
	0	0			0	1.8		20	7.2	20	24.3		
	0	0			0	0.6		20	12.4	16.2	24.3		
	0	0			0	0		20	14.2	12.6	24.6		
	0.22	0			0	0		20	9.6	8.8	25.1		
	1.63	0			0	0		20	19.3	5.8	25.8		
	5.13	0			0	0		20	20.6	3.4	26.7		
	8.45	0			0	0		20	20.9	1.6	27.8		
	10.86	1.5			0	0		20	21.6	0.6	28.8		
	13.01	3.3			0	0		20	22	0.2	28.2		
	14.99	4.9			0	0		20	24.3	0	26.8		
	16.85	6.8			0	0		20	26	0	24.8		
	18.42	8.6			0	0		20	25.8	0	22.8		
	19.17	10.3			0	0		20	25	0	20.8		
	20.07	11.6			0.3	0		20	24.7	0	18.8		
	21.18	11.8			1.1	2.4		20	25.3	0	16.8		
	22.52	11.8			2.6	4.4		20	19.8	0	14.8		
	23.54	11.6			4.6	5.7		20	23.6	0	12.8		
	24.7	11.3			6.6	8		20	20.9	0	10.8		
	25.5	11.5			8.3	10		20	20	0	8.8		
	26.21	11.6			9.2	10.8		20	17.9	0	7		
	27.02	11.8			9.1	12.9		20	12.9	0	6.7		
	27.93	9.1			8	15		20	9.5	0	7.2		
	28.5	6.2			6.3	16.7		20	6.9	0	8.3		
	28.54	4.1			4.4	18.8		20	3.6	0	9.3		
	28.75	2.9			2.6	20		20	2.2	0.1	10.4		
	28.72	3.6			1.2	21.1		20	0	0.5	11.6		
	28.72	4.6			0.4	22.3		20	0	1.7	13		
	28.78	5.5			0.1	22.8		20	0	3.7	14.5		
	29.1	4.5			0	22.9		20	0	6.5	16		
	29.65	2.2			0	23.1		20	0	10.3	17.9		
	30.51	1.5			0	23.8		20	0	14.6	20		
	31.12	1.8			0	23.6		20	0	19.2	22.3		
	30.33	3.1			0	23		20	0	23.7	24.3		
	28.31	4.7			0	23.3		20	0	27.7	26.3		
	26.37	5.9			0	23.8		20	0	31.1	27		
	24.39	8.4			0	24.4		20	2.3	33.5	26.9		
	22.38	9.6			0	25		20	4.8	35	26.7		
	20.4	10.8			0	24.9		20	7.4	35.5	26.6		
	18.3	11			0	24.4		20	10	35.7	26.6		
	16.19	10.7			0	24.3		20	11.6	35.4	26.6		
	14.01	10.6			0	24.3		20	12.9	34.2	26.5		
	11.8	10.5			0	24.6		20	16.1	32.9	26.5		
	9.63	10.3			0	24.3		20	16.3	31.5	26.5		
	7.58	10.1			0	23.1		20	17.5	30	26.5		
	6.53	10.2			0	19.1		20	20.2	28.6	26.3		
	6.79	9.3			0	15.4		20	21.4	27.6	25.6		
	7.19	7.8			0	13.4		20	22	26.7	23.4		
	7.7	6.7			0	11		20	22.6	25.7	22.5		
	7.95	7.2			0	7.7		20	23.5	24.5	21.9		
	6.8	8.2			0	4.2		20	25.2	22.6	21.2		
	5.56	9.5			0.2	0.7		20	26.7	20.2	20.9		
	4.67	10.8			0.8	0		20	27	17.7	21		
	3.98	11.9			1.7	0		20	28.4	14.6	21.3		
	3.22	12.7			2.8	0		20	25.9	12	21.7		
	2.03	13.4			4	0		20	21.7	10.5	22.1		
	0.72	14.1			5.1	0		20	22.8	10.3	22.9		
	0.13	13.2			6.1	0		17	19.4	11.3	23.8		
	0	13.4			7	0		14	15.4	13.8	24.6		
	0	13			7.9	0		11	10	17.2	25.7		
	0	10.8			8.7	0.6		8	5	20.7	26.8		
	0	7.7			9.4	2.8		5	0	24	28.2		
	0	4.4			9.9	3.8		3	0	26.8	29.4		
	0	1.8			10.4	4.4		0	0	29.2	30.5		
	0	2.1			11	5.6		0	0	31.1	31.3		
	0	2.8			11.8	6.9		0	0	32.5	32.1		
	0	2.2			12.8	10.6		0	0	33.9	32.7		
	0	0.8			13.7	12.4		0	0	35	33.3		
	0	0.1			14.4	14.3		0	0	36	33.2		
	0	0			14.7	15.1		0	0	36.7	32.9		
	0.75	0			14.5	14.7		0	0	36.7	32.8		
	3.89	0			14	14.1		0	0	36.4	32.6		
	7.33	0			13.3	12.9		0	0	35.7	32.5		
	10.04	0			12.6	11.9		0	0	35.2	32.6		
	12.59	0			11.9	12.1		0	2.5	35.2	32.8		
	14.88	0			11.3	14.1		0	4.1	36	32.9		
	15.07	0			10.8	13.9		0	6.1	37.5	32.7		
	14.56	0			10.2	15.3		0	8.7	39.7	31.9		
	14.2	0			9.4	16.4		0	10.5	42	31		
	12.13	0			8.3	17.9		0	12.5	44.2	30.1		
	9.67	0			6.6	16.8		0	13.1	46	29.2		
	7.38	0			4.8	15.8		0	13.5	47.2	28.2		
	5.2	0			2.9	14.6		0	13.9	47.7	27.1		
	2.79	0			1.4	14.1		0	15.1	47.7	26.2		
	0.74	0			0.5	13.6		0	16.2	47.5	25.4		
	0	0			0.1	14		0	15.8	47	24.9		
	0	0			0	14.5		0	15.9	46.4	24.6		
	0	0			0	14.4		0	14.5	45.5	24.6		
	0	0			0	14.6		0	13.8	44.5	24.4		
	0	1.3			0	14.3		0	14.4	43.4	24.5		
	0	2.7			0	13.4		0	16.1	42.4	24.4		
	0	6.8			0	12.3		0	17	41.5	24.3		
	0	9.5			0	9.6		0	19	41.2	24.3		
	0	11.9			0	6.6		0	19.3	41.2	24.3		
	0	15.9			0	4.4		0	19.3	41.2	24.4		
	0	19.3			0	4.6		0	19.2	40.9	24.4		
	0	21			0	3.2		0	19.5	40	24.5		
	0.15	22.5			0	1.8		0	20.2	38.9	24.6		
	1.13	24.2			0	0.6		0	20.5	37.7	24.7		
	4.47	24.2			0	0		0	21.4	36.7	24.8		
	8.03	22.8			0	0		0	22.6	35.7	24.9		
	10.88	21.3			0	0		0	24	35	25		
	13.51	19.6			0	0		0	25.5	34	25.1		
	15.98	17.9			0	0		0	27.2	32.7	25.3		
	18.1	14.1			0	0		0	27.9	30.8	25.4		
	19.96	9.1			0	0		0	26.8	28.5	25.6		
	21.69	6.8			0	0		0	26.6	25.8	25.7		
	23.21	4.8			0	0		0	26.6	23	26		
	24.66	2.5			0	0		0	25.9	19.8	26.1		
	25.97	0.2			0	0		0	27.8	16.6	25.8		
	27.2	0			0	0		0	29.2	13.3	25.1		
	28.34	0			0	0		0	29.2	10.3	24.1		
	29.44	0			0	0		0	29.7	7.8	21.9		
	30.59	0			0	0		0	30.4	5.9	19.9		
	31.66	0			0	0		0	31.5	4.1	17.9		
	32.66	0			0	0		0	31.8	3	15.9		
	33.62	0			0	0		0	32.2	2	13.9		
	34.57	0			0	0		0	33	1.2	11.9		
	35.45	0			0	0		0	33.8	0.6	9.9		
	36.03	0			0	0		0	33.3	0.2	7.9		
	34.66	0			0	0		0	33.1	0	5.9		
	31.01	0			0	0		0	31.8	0	3.9		
	27.98	0			0	0		0	31.8	0	3.9		
	24.96	0			0	0		0	31.4	0	2.3		
	21.03	0			0	0		0	32.2	0	1.5		
	17.2	0			0	0		0	31.4	0	0.5		
	13	0			0	1.1		0	31.6	0	0		
	8.36	0			0	3.6		0	31.5	0	0		
	4.44	0			0	5.9		0	32	0	0		
	1.73	1.6			0	9.2		0	31.4	0	0		
	0.33	2.7			0	10.9		0	32.1	0	0		
	0	3			0	12		0	28.6	0	0		
	0	3.8			0	13.3		0	29.9	0	0		
	0	5.1			0	14.2		0	27.3	0	0		
	0	7			0	14.7		0	26	0	0		
	0	8.4			0	15.7		0	23.6	0	0		
	0	9.9			0	16.5		0	20.6	0	0.3		
	0	11.3			0	18		0	15	0	1.2		
	0	13			0	18		0	10.1	0.1	2.9		
	0	14.5			0	19		0	4.9	0.3	4.4		
	0	15.5			0	20		0	1	0.5	5.8		
	0	16.6			0	20.5		0	0	0.6	7.3		
	0	17.5			0	19.9		0	0	0.8	9		
	0.1	17.1			0	17.7		0	0	1	10.7		
	0.83	17.9			0	18.4		0	0	1	12.9		
	3.01	16.8			0	18.6		0	0	1	15.4		
	5.61	16.4			0	18		0	0	1	16.6		
	8.25	16.1			0.3	16.4		0	0	1.1	16.3		
	10.47	16.4			0.7	15.2		0	0	1.7	16.2		
	12.04	16.4			1.6	14.3		0	0	3	16.8		
	13.39	16.1			3.1	13.3		0	3	5	17.9		
	14.6	16			5.2	11.7		0	5.5	7.5	19.1		
	15.7	14.7			7.6	11.3		0	8.3	10.1	20.7		
	16.67	13.1			10	9.5		0	10.7	12.8	22.2		
	17.56	11.7			12.2	7.7		0	12.4	15.1	23.8		
	18.21	9.4			14.1	6.1		0	14.3	17	25.4		
	18.82	6.8			15.8	0.6		0	15.8	18.7	26.9		
	19.35	4.1			17.2	0		0	17.2	20.3	27.9		
	19.85	2			18	0		0	19	21.8	28.2		
	20.32	0.2			18.2	0		0	20.8	23.2	28.9		
	20.83	0			17.8	0		0	22	24.7	29.7		
	21.28	0			17.2	0		0	22.7	26	30.8		
	21.58	0			16.7	0		0	24.7	27.3	32		
	21.72	0			16.6	0		0	25.2	28.5	32.3		
	21.78	0			17.1	0		0	27	29.2	32		
	21.74	0			18.1	0		0	28	29.2	31.5		
	21.76	0			19.3	0		0	29	29	30.9		
	21.98	0			20.6	0		0	30.1	28.7	28.7		
	22.22	0			21.9	0		0	30.9	28.7	26.6		
	22.4	0			23	0		0	31.4	29.1	25.1		
	22.51	0			24	0		0	31.5	30.1	23.9		
	22.33	0			24.8	0		0	31.3	31.2	22.6		
	21.97	0			25.5	0		0	32.7	32.4	20.6		
	21.56	0			26.1	0		0	31.5	33	18.6		
	21.31	0			26.6	0		0	30.6	32.7	16.6		
	21.21	0			26.8	0		0	31	31.3	14.6		
	21.17	0			27	0		0	31.4	29.2	12.6		
	21.08	0			26.8	0		0	32.5	26.2	10.6		
	20.89	0			26.3	0		0	32.5	23.2	8.6		
	20.81	0.2			25.7	0		0	32.5	20.5	6.6		
	20.37	2.3			25.2	0		0	31.7	18	5.7		
	19.77	3.3			25	0		0	29.3	16.1	3.9		
	19.38	4.1			24.9	0		0	30.9	14.8	2.4		
	17.39	5.9			25.1	0		0	31	14.1	1.8		
	14.27	8.6			25.3	0		0	31.7	14.3	0.4		
	10.34	11.3			25.4	0		0	32.1	15.3	0		
	6.46	15.5			25.6	0		0	32.3	17.2	0		
	3.56	17			25.8	0		0	32.4	19.2	0		
	1.75	18.2			26.2	0		0	31.1	21.7	0		
	0.45	20.1			26.8	0		0	30.9	24.2	0		
	0	22.8			27.4	0		0	27.8	26.7	0		
	0	24.1			27.9	0		0	26	29.1	0		
	0	25.3			28.1	0		0	22.3	31.2	0		
	0	25			28.1	0		0	19.1	33	0.2		
	0	23.8			28	0.9		0	15.5	34.5	0.6		
	0	22.5			27.9	3.3		0	13.5	35.5	2.1		
	0	21.2			28	5.2		0	5.3	36	3.4		
	0	19.3			28.2	8.8		0	1.7	36	4.6		
	0	17.4			28.4	11.3		0	0	35.5	5.9		
	0	14			28.4	11.6		0	0	34.7	7.3		
	0	9.6			28.2	12.4		0	0	33.9	8.8		
	0	6.8			27.7	13.2		0	0	33.5	10.5		
	0.23	4.2			26.7	12.4		0	0	33.5	12.6		
	0.88	1.7			25.4	11.7		0	0	33.7	15.1		
	1.82	0.1			23.6	11.8		0	0	33.7	16.3		
	2.83	0			21.4	11.2		0	0	33.7	16		
	4.25	0			18.8	9.8		0	0	33.2	15.5		
	5.76	0			16	8.5		0	0	32.5	15.7		
	6.99	0			13.5	3.7		0	0	31.2	16.4		
	7.92	0			11.5	1.9		0	0	29.7	17.4		
	8.86	0			10.4	2.6		0	0	28.2	18.8		
	9.77	0			10.1	2.7		0	0	27.1	20.2		
	10.57	0			10.5	1.7		0	0	26.3	21.7		
	11.28	0			11.3	2.9		0	0	26.5	23.1		
	12.01	0			12.1	2.3		0	0	27.7	24.4		
	12.61	0			12.7	4.5		0	0	29.5	25.7		
	13.15	0			13	5.3		0	0	31.7	26.6		
	13.76	0			13.1	6.2		0	0	34.2	27.4		
	14.4	0			13.1	7		0	0	36.2	27.4		
	15.05	0			13	9.6		0	0	37.7	26.7		
	15.6	0			13	11.8		0	0	38.2	26.8		
	16.06	0			12.8	13.3		0	0	38.2	26.9		
	16.53	0			12.4	13.6		0	0	37.9	27.5		
	16.94	0.6			11.7	13.7		0	0	36.9	28.1		
	17.38	2.4			10.7	12.8		0	0	35.9	28.7		
	17.66	4.8			9.6	11.9		0	0.8	35	29.4		
	17.92	7.5			8.2	11.6		0	2.4	34	30.1		
	18.19	10			6.7	11.1		0	5.5	32.9	30.8		
	18.39	11.9			5.2	11.1		0	7.6	32	31.5		
	18.55	13.2			3.9	11.4		0	9.3	31.3	32		
	18.65	14.1			2.8	10.8		0	10.8	30.5	32.4		
	18.82	13.8			2.1	10.2		0	14.2	29.1	32.8		
	19	13.3			1.7	9.7		0	15.4	27.2	33		
	19.18	12.7			1.4	9.3		0	16.3	25	33		
	19.36	11.6			1	9.3		0	18.7	21.8	32.3		
	19.58	9.5			0.6	9.5		0	20.5	18.3	31.2		
	19.7	7.2			0.2	9.3		0	21.9	14.8	30.2		
	19.88	4.1			0	8.8		0	23.4	11	29.2		
	20.01	2.1			0	8.2		0	24.2	7.5	28.2		
	20.22	1.3			0	6.9		0	25.2	4.5	27.1		
	20.24	1.1			0	2.8		0	26.3	2.4	26		
	20.07	1.5			0	1.3		0	27.5	1	24		
	19.63	2.3			0	0.6		0	27.7	0.3	22		
	19.38	3			0	0		0	27.1	0	20		
	18.98	4.5			0	0		0	26.5	0	18		
	18.59	6.2			0	0			23.3	0	16		
	17.09	7.5			0	0			18.3	0	14		
	13.42	8.4			0	0			13.8	0	12		
	9.12	8.3			0	0			8.9	0	10		
	4.98	8.4			0	0			4.3	0	8		
	1.22	8.6			0	0			0.9	0	6		
	0.1	8.8			0	0			0	0	4		
	0	8.6			0	1.4			0	0	2		
	0	7			0	3.3			0	0	0.1		
	0	6.5			0	3.6			0	0	0.1		
	0	6.5			0	4.1			0	0	0		
	0	6.8			0	5			0	0	0		
	0	5.4			0	5.7			0	0	0		
	0	3.8			0	5.7			0	0	0		
	0	4.1			0	5.5			0	0	0		
	0	3.9			0	5.9			0	0	0		
	0	4			0	7.7			0	0	0		
	0	4.3			0	10			0	0	0.1		
	0	4.2			0	11.4			0	0.1	1.8		
	0.13	2.4			0	13.5			0	0.6	3.6		
	0.2	0.8			0	15.1			0	1.6	5.2		
	0.31	0.4			0	16.1			0	2.7	6.9		
	0.43	0			0	17.4			0	3.9	8.7		
	0.55	0			0	18			0	5	9		
	1.54	0			0	19			0	5.8	9		
	3.46	0			0	19.2			0	6.3	8.4		
	5.77	0			0	18.3			1.4	6.6	7.8		
	7.98	0			0	16.7			4.2	7.1	7.3		
	10.12	0			0	14.9			6.1	8	7		
	11.35	0			0	11			6.4	9.1	7.5		
	11.05	0			0	8.4			6.1	10.6	8.5		
	10.19	0			0	5.1			5.8	12.1	9.6		
	9.59	0			0	5.1			5.1	14.1	9.2		
	8.26	0			0	1.4			5.2	16	9.4		
	5.97	0			0	0.6			3.8	17.7	10.2		
	4.03	0			0	0			3.7	19.2	11.2		
	1.31	0			0	0			4.9	20.6	12.3		
	0.13	0			0	0			4.5	21.5	13.2		
	0	0			0	0			5.8	22	14.1		
	0	0			0	0			7.4	22.2	15.3		
	0	0			0	0			11	22.1	16.6		
	0	1			0	0			12.4	21.8	16.8		
	0	2.6			0	0.1			14	21.2	16.7		
	0	4.2			0	1.9			14.4	20.2	16.8		
	0	7.4			0	3.3			16.3	18.8	17.6		
	0	10.5			0	4.7			17.8	17.5	18.5		
	0	12.4			0	5.6			19	15.6	19.7		
	0	14.1			0	7.4			20	13.6	20.7		
	0	15.3			0	9.6			23	11.3	21.5		
	0	16.4			0	11.7			21.9	9	22.3		
	0.17	18.9			0	13.4			23.1	6.4	22.4		
	0.4	21.1			0	15.1			24	4.4	22.8		
	1.01	22.3			0	16.8			25.8	3.5	23		
	1.89	23.3			0	18			27	3.9	23.6		
	2.87	24.2			0	17.5			27.5	5.3	24		
	3.95	23.3			0	18.1			28.3	7.3	24.3		
	5.15	22.1			0	17.8			29.6	9.1	24.6		
	6.31	20.2			0	16.4			29.4	10.5	25		
	7.41	18.2			0	15.2			30.2	11.3	25.7		
	8.53	15.5			0	13.9			30.7	11.6	26.3		
	9.51	12.7			0	12.7			31.2	11.5	26.7		
	10.42	7.1			0	10			31.7	11.1	26.5		
	11.22	2.2			0	5.8			32.7	10.6	26		
	11.92	0.2			0	4.2			33	10.1	25.8		
	12.65	0			0	1.6			32.1	9.5	26.1		
	13.5	0			0	0.6			32.6	9.3	26.6		
	14.29	0			0	0			32.9	9.6	27.3		
	14.98	0			0	0			32.8	10.1	28.2		
	15.5	0			0	0			33.6	10.8	29.1		
	15.68	0			0	0			33.9	11.8	29.9		
	15.8	0			0	0			34.1	12.8	30.5		
	16.06	0			0	0			34.6	13.6	31.2		
	16.43	0			0	0			34.5	13.8	31.7		
	16.74	0			0	0			34.8	13.8	32		
	16.9	0			0	0			35.3	13.1	32.2		
	17.11	0			0	0			35.3	12	32.4		
	17.26	0			0	0			34.9	10.3	32.8		
	17.23	0			0	0			34.6	8.5	32.8		
	17.3	0			0	1.6			34.5	6.4	32.8		
	17.29	0			0	2.9			34.3	4.5	33.1		
	17.57	0			0	4.6			33.2	2.7	33.2		
	17.85	0			0	7.3			32.3	1.2	33.6		
	18.04	1.3			0	10.1			27.9	0.6	33.9		
	18.01	2.4			0	10.5			22.8	0.2	34		
	17.86	3.6			0	11.5			18.5	0	33.9		
	17.48	5.4			0	10.7			14.7	0	33.7		
	17.17	6.7			0	9.5			10.9	0	33.5		
	16.9	7.9			0	8.8			7.6	0	33.2		
	16.58	9			0	7.8			4.7	0	33		
	16.65	10			0	6.3			5.4	0	32.9		
	16.97	10.7			0	5			5.9	0	32		
	16.99	11.5			0	3.9			7.7	0	31.4		
	16.79	11.8			0	3.5			9.8	0	31.3		
	16.62	12.5			0	4.7			10.3	0	31.2		
	16.35	12.9			0	4.9			10.6	0	31.1		
	16.01	13.7			0	4.4			10.5	0	31.1		
