	HD-UDDS	OCTA	Manhattan	NYBC	NYCC	WMATA	Paris	ETC-Urban	SF	KCMC	Beeline	CSHVC	CBD (SAE)	WVU-5PEAK	Custom Input
53100															31.38889391
53101															30.79665062
53102															30.54421906
53103															30.18498953
53104															29.28206125
53105															29.44711266
53106															30.80635953
53107															31.97142828
53108															32.73843187
53109															33.44718203
53110															33.45689094
53111															32.91319219
53112															32.14618859
53113															31.46656516
53114															31.31122266
53115															31.35005828
53116															30.90344859
53117															30.68985266
53118															30.14615391
53119															29.91314016
53120															29.96168469
53121															30.03935594
53122															30.35004094
53123															30.39858547
53124															30.53451016
53125															30.58305469
53126															30.64130813
53127															30.67043484
53128															30.69956156
53129															30.757815
53130															30.12673609
53131															28.81603375
53132															28.1169925
53133															27.45678688
53134															26.68007438
53135															25.80627281
53136															24.58295063
53137															23.46642641
53138															22.34019328
53139															21.20425125
53140															20.12656266
53141															18.31099719
53142															16.70902766
53143															14.97113344
53144															12.20409516
53145															9.718615156
53146															8.349659375
53147															5.941850625
53148															3.126267813
53149															1.019435156
53150															0.126215781
53151															0.0
53152															0.0
53153															0.0
53154															0.0
53155															1.436918125
53156															4.310754375
53157															7.136046094
53158															9.252587656
53159															10.92251953
53160															12.79633844
53161															15.48570547
53162															17.65079156
53163															19.48577484
53164															21.40813828
53165															23.31108391
53166															23.59264219
53167															23.301375
53168															22.94214547
53169															22.09747063
53170															21.23337797
53171															20.34015859
53172															19.23334328
53173															18.08769234
53174															17.25272641
53175															16.33038031
53176															15.44686984
53177															14.45656141
53178															12.85459187
53179															10.56329
53180															8.844813594
53181															6.873905625
53182															4.184538594
53183															1.339829063
53184															0.07767125
53185															0.0
53186															0.0
53187															0.0
53188															0.0
53189															0.0
53190															0.0
53191															0.0
53192															0.0
53193															0.0
53194															0.0
53195															0.0
53196															0.0
53197															0.0
53198															0.0
53199															0.0
53200															0.0
53201															0.0
53202															0.0
53203															0.0
53204															0.0
53205															0.0
53206															0.0
53207															0.0
53208															0.0
53209															0.0
53210															0.0
53211															0.0
53212															0.0
53213															0.0
53214															0.0
53215															0.0
53216															0.0
53217															0.0
53218															0.0
53219															0.0
53220															0.0
53221															0.0
53222															0.0
53223															0.0
53224															0.0
53225															0.0
53226															0.0
53227															0.0
53228															0.0
53229															0.0
53230															0.0
53231															0.0
53232															0.0
53233															0.0
53234															0.0
53235															0.0
53236															0.0
53237															0.0
53238															0.0
53239															0.0
53240															0.0
53241															0.0
53242															0.0
53243															0.0
53244															0.0
53245															0.0
53246															1.32041125
53247															4.407843437
53248															7.446731094
53249															9.495310313
53250															10.33998516
53251															10.7186325
53252															12.34001984
53253															15.59250344
53254															18.34983281
53255															18.61197328
53256															18.01002109
53257															17.80613406
53258															19.13625422
53259															19.43723031
53260															19.38868578
53261															19.65082625
53262															20.36928531
53263															21.51493625
53264															22.84505641
53265															22.80622078
53266															22.40815563
53267															21.86445688
53268															21.40813828
53269															20.87414844
53270															20.43724766
53271															19.79645984
53272															18.59255547
53273															16.95175031
53274															15.63133906
53275															14.46627031
53276															13.33032828
53277															12.31089313
53278															11.52447172
53279															9.407930156
53280															6.514676094
53281															3.378699375
53282															4.038905
53283															6.378751406
53284															8.505001875
53285															9.825413125
53286															10.83513937
53287															13.34003719
53288															15.82551719
53289															17.53428469
53290															19.68966188
53291															21.92271031
53292															23.922745
53293															24.93247125
53294															25.12664938
53295															25.25286516
53296															24.28197453
53297															23.18486812
53298															22.03921719
53299															20.90327516
53300															19.58286391
53301															17.00029484
53302															14.67986625
53303															11.67981422
53304															8.941902656
53305															7.776833906
53306															5.213682656
53307															1.932072344
53308															0.067962344
53309															0.0
53310															0.0
53311															0.0
53312															0.0
53313															0.0
53314															0.0
53315															0.0
53316															0.0
53317															0.0
53318															0.0
53319															0.0
53320															0.0
53321															0.0
53322															0.0
53323															0.0
53324															0.0
53325															0.0
53326															0.0
53327															0.893219375
53328															3.825309062
53329															6.737980938
53330															8.912775938
53331															10.64096125
53332															12.08758828
53333															13.03906109
53334															12.74779391
53335															12.33031094
53336															12.54390688
53337															13.93228047
53338															15.00026016
53339															16.79640781
53340															19.32072344
53341															21.57318969
53342															22.25281313
53343															22.09747063
53344															21.69940547
53345															21.16541562
53346															21.12658
53347															21.9032925
53348															22.74796734
53349															22.74796734
53350															22.46640906
53351															22.10717953
53352															22.09747063
53353															21.51493625
53354															22.48582688
53355															23.72856688
53356															24.42760813
53357															25.23344734
53358															26.09754
53359															25.91307078
53360															25.02956031
53361															24.36935469
53362															23.65089563
53363															22.72854953
53364															21.93241922
53365															20.9712375
53366															19.87413109
53367															18.93236719
53368															18.35954172
53369															17.91293203
53370															17.35952438
53371															16.17503781
53372															15.10705813
53373															13.79635578
53374															11.30116688
53375															8.864231406
53376															7.941885312
53377															7.466148906
53378															7.427313281
53379															8.660344375
53380															10.24289609
53381															11.87399234
53382															13.96140719
53383															15.56337672
53384															15.23327391
53385															14.35947234
53386															13.5147975
53387															11.54388953
53388															9.272005469
53389															8.359368281
53390															7.038957031
53391															4.669983906
53392															1.970907969
53393															0.106797969
53394															0.0
53395															0.0
53396															0.0
53397															0.0
53398															0.0
53399															0.0
53400															0.0
53401															0.0
53402															0.0
53403															0.0
53404															0.0
53405															0.0
53406															0.0
53407															0.0
53408															0.0
53409															0.0
53410															0.0
53411															0.0
53412															0.0
53413															0.0
53414															0.0
53415															0.0
53416															0.0
53417															0.0
53418															0.0
53419															0.0
53420															0.0
53421															0.0
53422															0.0
53423															0.0
53424															0.0
53425															0.0
53426															0.0
53427															0.0
53428															0.0
53429															0.0
53430															0.0
53431															0.0
53432															0.0
53433															0.0
53434															0.0
53435															0.0
53436															0.0
53437															0.0
53438															0.0
53439															0.0
53440															0.0
53441															0.0
53442															0.0
53443															0.0
53444															0.0
53445															0.0
53446															0.0
53447															0.0
53448															0.0
53449															0.0
53450															0.0
53451															0.0
53452															0.0
53453															0.0
53454															0.0
53455															0.0
53456															0.0
53457															0.0
53458															0.0
53459															0.0
53460															0.0
53461															0.0
53462															0.0
53463															0.0
53464															0.0
53465															0.0
53466															0.0
53467															0.0
53468															0.0
53469															0.0
53470															0.0
53471															0.0
53472															0.0
53473															0.0
53474															0.0
53475															0.0
53476															0.0
53477															0.0
53478															0.0
53479															0.0
53480															0.0
53481															0.0
53482															0.0
53483															0.0
53484															0.0
53485															0.0
53486															0.0
53487															0.0
53488															0.0
53489															0.0
53490															0.0
53491															0.0
53492															0.0
53493															0.0
53494															0.0
53495															0.0
53496															0.0
53497															0.0
53498															0.0
53499															0.0
53500															0.0
53501															0.0
53502															0.0
53503															0.0
53504															0.0
53505															0.0
53506															0.0
53507															0.0
53508															0.0
53509															0.0
53510															0.0
53511															0.0
53512															0.0
53513															0.0
53514															0.0
53515															0.0
53516															0.0
53517															0.0
53518															0.0
53519															0.0
53520															0.0
53521															0.0
53522															0.0
53523															0.0
53524															0.0
53525															0.0
53526															0.0
53527															0.0
53528															0.0
53529															0.0
53530															0.0
53531															0.0
53532															0.0
53533															0.0
53534															0.0
53535															0.0
53536															0.0
53537															0.0
53538															0.0
53539															0.0
53540															0.0
53541															0.0
53542															0.0
53543															0.0
53544															0.0
53545															0.0
53546															0.0
53547															0.0
53548															0.0
53549															0.0
53550															0.0
53551															0.0
53552															0.0
53553															0.0
53554															0.0
53555															0.0
53556															0.0
53557															0.0
53558															0.0
53559															0.0
53560															0.0
53561															0.0
53562															0.0
53563															0.0
53564															0.0
53565															0.0
53566															0.0
53567															0.0
53568															0.0
53569															0.0
53570															0.0
53571															0.0
53572															0.0
53573															0.0
53574															0.0
53575															0.0
53576															0.0
53577															0.0
53578															0.0
53579															0.0
53580															0.0
53581															0.0
53582															0.0
53583															0.0
53584															0.0
53585															0.0
53586															0.0
53587															0.0
53588															0.0
53589															0.0
53590															0.0
53591															0.0
53592															0.0
53593															0.0
53594															0.0
53595															0.0
53596															0.0
53597															0.0
53598															0.0
53599															0.0
53600															0.0
53601															0.0
53602															0.0
53603															0.0
53604															0.0
53605															0.0
53606															0.0
53607															0.0
53608															0.0
53609															0.0
53610															0.0
53611															0.0
53612															0.0
53613															0.0
53614															0.0
53615															0.0
53616															0.0
53617															0.0
53618															0.0
53619															0.0
53620															0.0
53621															0.0
53622															0.0
53623															0.0
53624															0.0
53625															0.0
53626															0.0
53627															0.0
53628															0.0
53629															0.0
53630															0.0
53631															0.0
53632															0.0
53633															0.0
53634															0.0
53635															0.0
53636															0.0
53637															0.0
53638															0.0
53639															0.0
53640															0.0
53641															0.0
53642															0.0
53643															0.0
53644															0.0
53645															0.0
53646															0.0
53647															0.0
53648															0.0
53649															0.0
53650															0.0
53651															0.0
53652															0.0
53653															0.0
53654															0.0
53655															0.0
53656															0.0
53657															0.0
53658															0.0
53659															0.0
53660															0.0
53661															0.0
53662															0.0
53663															0.0
53664															0.0
53665															0.0
53666															0.0
53667															0.0
53668															0.0
53669															0.0
53670															0.0
53671															0.0
53672															0.0
53673															0.0
53674															0.0
53675															0.0
53676															0.0
53677															0.0
53678															0.0
53679															0.0
53680															0.0
53681															0.0
53682															0.0
53683															0.0
53684															0.0
53685															0.0
53686															0.0
53687															0.0
53688															0.0
53689															0.0
53690															0.0
53691															0.0
53692															0.0
53693															0.0
53694															0.0
53695															0.0
53696															0.0
53697															0.0
53698															0.0
53699															0.0
53700															0.0
53701															0.0
53702															0.0
53703															0.0
53704															0.0
53705															0.0
53706															0.0
53707															0.0
53708															0.0
53709															0.0
53710															0.0
53711															0.0
53712															0.0
53713															0.0
53714															0.0
53715															0.0
53716															0.0
53717															0.0
53718															0.0
53719															0.0
53720															0.0
53721															0.0
53722															0.0
53723															0.0
53724															0.0
53725															0.0
53726															1.252448906
53727															4.359298906
53728															7.53411125
53729															7.417604375
53730															6.126319844
53731															4.767072969
53732															6.514676094
53733															9.233169844
53734															10.19435156
53735															9.903084375
53736															8.971029375
53737															7.873922969
53738															6.650600781
53739															5.145720313
53740															2.543733438
53741															0.456318594
53742															0.029126719
53743															0.0
53744															0.0
53745															0.0
53746															0.0
53747															0.0
53748															0.0
53749															0.0
53750															0.0
53751															0.0
53752															0.0
53753															0.0
53754															0.0
53755															0.0
53756															0.0
53757															0.0
53758															0.0
53759															0.0
53760															0.0
53761															0.0
53762															0.0
53763															0.0
53764															0.0
53765															0.0
53766															0.0
53767															0.0
53768															0.0
53769															0.0
53770															0.0
53771															0.0
53772															0.0
53773															0.0
53774															0.0
53775															0.0
53776															0.0
53777															0.0
53778															0.0
53779															0.0
53780															0.0
53781															0.0
53782															0.0
53783															0.0
53784															1.213613281
53785															3.009760938
53786															5.446696406
53787															6.864196719
53788															8.475875156
53789															11.00989969
53790															14.00995172
53791															15.23327391
53792															15.15560266
53793															14.78666422
53794															14.4468525
53795															14.18471203
53796															13.78664687
53797															12.82546516
53798															11.41767375
53799															8.883649219
53800															7.825378437
53801															5.786508125
53802															2.495188906
53803															2.543733438
53804															4.679692813
53805															7.504984531
53806															9.893375469
53807															11.32058469
53808															12.97109875
53809															14.39830797
53810															14.56335938
53811															14.65073953
53812															14.81579094
53813															15.08764031
53814															16.04882203
53815															17.35952438
53816															19.34014125
53817															20.78676828
53818															22.17514187
53819															23.61206
53820															24.93247125
53821															25.165485
53822															24.28197453
53823															22.56349813
53824															20.69938813
53825															17.09738391
53826															14.02936953
53827															10.79630375
53828															7.747707188
53829															5.20397375
53830															2.398099844
53831															2.844709531
53832															5.291353906
53833															8.213734688
53834															10.35940297
53835															11.85457453
53836															14.1361675
53837															15.24298281
53838															15.04880469
53839															14.03907844
53840															13.00022547
53841															12.15555063
53842															11.45650938
53843															10.86426609
53844															10.22347828
53845															9.08753625
53846															7.825378437
53847															5.4369875
53848															2.378682031
53849															0.407774063
53850															0.019417813
53851															0.0
53852															0.0
53853															0.0
53854															0.0
53855															0.0
53856															1.203904375
53857															2.767038281
53858															4.796199688
53859															6.0583575
53860															7.407895469
53861															8.903067031
53862															10.20406047
53863															11.26233125
53864															12.01962594
53865															13.04877
53866															14.78666422
53867															17.05854828
53868															18.01973
53869															17.37894219
53870															16.30125359
53871															14.55365047
53872															11.04873531
53873															7.621491406
53874															4.242792031
53875															0.85438375
53876															0.019417813
53877															0.019417813
53878															0.0
53879															0.0
53880															0.0
53881															0.0
53882															0.0
53883															0.0
53884															0.0
53885															0.0
53886															0.0
53887															0.0
53888															0.0
53889															0.0
53890															0.0
53891															0.0
53892															0.0
53893															0.0
53894															0.0
53895															0.0
53896															0.0
53897															0.0
53898															0.0
53899															0.0
53900															0.0
53901															0.0
53902															0.0
53903															0.0
53904															0.0
53905															0.0
53906															0.0
53907															0.0
53908															0.0
53909															0.0
53910															0.0
53911															0.0
53912															0.0
53913															0.0
53914															0.0
53915															0.0
53916															0.0
53917															0.0
53918															0.0
53919															0.0
53920															0.0
53921															0.0
53922															0.0
53923															0.0
53924															0.0
53925															0.0
53926															0.0
53927															0.0
53928															0.0
53929															0.0
53930															0.0
53931															0.0
53932															0.0
53933															0.0
53934															0.0
53935															0.0
53936															0.0
53937															0.0
53938															0.0
53939															0.0
53940															0.0
53941															0.0
53942															0.961181719
53943															3.475788438
53944															6.631182969
53945															8.679762188
53946															10.47590984
53947															11.88370125
53948															14.12645859
53949															16.50514063
53950															19.20421656
53951															21.56348078
53952															23.57322438
53953															25.19461172
53954															26.58298531
53955															27.57329375
53956															27.92281437
53957															27.74805406
53958															27.57329375
53959															28.72865359
53960															28.68010906
53961															28.19466375
53962															27.74805406
53963															27.31115328
53964															27.06843062
53965															27.47620469
53966															26.81599906
53967															25.87423516
53968															24.68974859
53969															23.62176891
53970															21.13628891
53971															17.94205875
53972															15.86435281
53973															13.32061938
53974															9.7865775
53975															7.262261875
53976															5.466114219
53977															3.194230156
53978															0.572825469
53979															0.019417813
53980															0.0
53981															0.0
53982															0.0
53983															0.0
53984															0.0
53985															0.0
53986															0.0
53987															0.0
53988															0.0
53989															0.0
53990															0.0
53991															0.0
53992															0.0
53993															0.0
53994															0.019417813
53995															2.601986875
53996															5.757381406
53997															8.029265469
53998															10.05842688
53999															10.98077297
54000															11.17495109
54001															11.72835875
54002															12.86430078
54003															14.21383875
54004															16.04882203
54005															18.22361703
54006															20.48579219
54007															22.40815563
54008															23.98099844
54009															25.72860156
54010															25.96161531
54011															25.58296797
54012															25.52471453
54013															25.12664938
54014															25.34024531
54015															25.12664938
54016															24.68003969
54017															24.27226563
54018															23.93245391
54019															23.59264219
54020															23.32079281
54021															23.06836125
54022															22.42757344
54023															21.34017594
54024															19.80616875
54025															18.04885672
54026															16.28183578
54027															13.46625297
54028															10.66037906
54029															8.563255312
54030															7.194299531
54031															5.1263025
54032															3.058305469
54033															1.407791406
54034															0.223304844
54035															0.009708906
54036															0.0
54037															0.0
54038															0.0
54039															0.69904125
54040															0.990308438
54041															0.747585781
54042															0.54369875
54043															1.349537969
54044															3.669966563
54045															6.854487812
54046															9.126371875
54047															10.82543047
54048															12.63128703
54049															15.26240063
54050															17.29156203
54051															18.53430203
54052															19.21392547
54053															19.92267563
54054															20.9712375
54055															21.04890875
54056															20.43724766
54057															18.97120281
54058															17.30127094
54059															15.55366781
54060															12.74779391
54061															9.883666563
54062															7.767125
54063															4.281627656
54064															0.7767125
54065															0.029126719
54066															0.0
54067															0.0
54068															0.0
54069															0.0
54070															0.0
54071															0.0
54072															0.592243281
54073															2.854418437
54074															6.13602875
54075															8.563255312
54076															8.971029375
54077															8.223443594
54078															7.980720938
54079															8.46616625
54080															10.73805031
54081															14.20412984
54082															16.71873656
54083															18.85469594
54084															20.98094641
54085															22.87418313
54086															24.27226563
54087															25.02956031
54088															25.61209469
54089															25.35966313
54090															24.544115
54091															23.43729969
54092															22.17514187
54093															20.815895
54094															19.25276109
54095															17.61195594
54096															14.86433547
54097															10.88368391
54098															7.640909219
54099															4.165120781
54100															2.40780875
54101															3.825309062
54102															6.437004844
54103															9.145789687
54104															11.04873531
54105															13.05847891
54106															15.75755484
54107															18.34983281
54108															20.42753875
54109															21.92271031
54110															22.44699125
54111															22.2139775
54112															21.68969656
54113															21.22366906
54114															20.67997031
54115															20.52462781
54116															20.49550109
54117															20.11685375
54118															19.94209344
54119															19.69937078
54120															19.16538094
54121															18.67993563
54122															18.27216156
54123															18.1750725
54124															18.50517531
54125															19.97122016
54126															20.93240188
54127															20.92269297
54128															20.45666547
54129															19.94209344
54130															19.30130562
54131															18.56342875
54132															18.71877125
54133															19.4178125
54134															20.42753875
54135															22.11688844
54136															24.15575875
54137															25.17519391
54138															24.91305344
54139															24.46644375
54140															24.12663203
54141															23.34991953
54142															22.45670016
54143															22.00038156
54144															22.25281313
54145															23.07807016
54146															23.31108391
54147															23.61206
54148															23.75769359
54149															23.79652922
54150															23.95187172
54151															24.08779641
54152															24.0780875
54153															23.58293328
54154															23.04894344
54155															23.04894344
54156															22.08776172
54157															21.01007312
54158															19.75762422
54159															18.18478141
54160															17.01971266
54161															15.90318844
54162															14.88375328
54163															13.99053391
54164															13.21382141
54165															12.5827425
54166															12.12642391
54167															11.73806766
54168															11.17495109
54169															9.194334219
54170															7.369059844
54171															4.27191875
54172															2.747620469
54173															4.757364063
54174															7.670035938
54175															10.17493375
54176															11.58272516
54177															14.09733188
54178															16.83524344
54179															19.25276109
54180															21.47610063
54181															23.27224828
54182															25.06839594
54183															26.76745453
54184															27.73834516
54185															28.59272891
54186															29.15584547
54187															29.60245516
54188															29.91314016
54189															30.01993813
54190															29.95197578
54191															29.75779766
54192															29.66070859
54193															29.13642766
54194															28.61214672
54195															28.17524594
54196															28.02961234
54197															28.7383625
54198															28.72865359
54199															27.72863625
54200															26.24317359
54201															25.09752266
54202															24.57324172
54203															25.42762547
54204															26.46647844
54205															26.59269422
54206															26.08783109
54207															25.72860156
54208															25.65093031
54209															26.62182094
54210															27.51504031
54211															27.43736906
54212															27.23348203
54213															26.78687234
54214															26.47618734
54215															26.18492016
54216															26.48589625
54217															26.50531406
54218															26.54414969
54219															26.49560516
54220															26.50531406
54221															26.91308812
54222															27.64125609
54223															27.68009172
54224															27.11697516
54225															26.5635675
54226															26.77716344
54227															27.78688969
54228															29.11700984
54229															29.44711266
54230															28.272335
54231															27.27231766
54232															26.71891
54233															26.18492016
54234															25.68005703
54235															25.20432062
54236															24.80625547
54237															24.34993687
54238															23.97128953
54239															23.58293328
54240															23.1460325
54241															22.58291594
54242															21.78678563
54243															20.78676828
54244															19.53431938
54245															17.94205875
54246															16.49543172
54247															14.27209219
54248															11.27204016
54249															7.708871563
54250															4.553477031
54251															3.514624063
54252															5.485532031
54253															8.116645625
54254															10.38852969
54255															12.01962594
54256															14.59248609
54257															17.07796609
54258															19.18479875
54259															20.91298406
54260															22.53437141
54261															23.58293328
54262															24.17517656
54263															24.41789922
54264															24.544115
54265															24.43731703
54266															24.41789922
54267															24.48586156
54268															24.72858422
54269															24.8548
54270															24.92276234
54271															25.10723156
54272															25.22373844
54273															25.3208275
54274															25.33053641
54275															25.22373844
54276															25.04897812
54277															24.88392672
54278															24.99072469
54279															24.99072469
54280															25.04897812
54281															25.12664938
54282															25.23344734
54283															25.38878984
54284															25.31111859
54285															25.29170078
54286															25.07810484
54287															24.71887531
54288															24.34022797
54289															24.00041625
54290															23.91303609
54291															24.22372109
54292															24.14604984
54293															23.77711141
54294															23.41788188
54295															23.10719688
54296															22.88389203
54297															22.82563859
54298															22.92272766
54299															23.08777906
54300															23.25283047
54301															23.37904625
54302															23.54409766
54303															23.47613531
54304															23.65089563
54305															23.77711141
54306															23.90332719
54307															24.03925187
54308															24.18488547
54309															24.09750531
54310															23.89361828
54311															23.47613531
54312															23.09748797
54313															22.5246625
54314															21.48580953
54315															20.33044969
54316															18.74789797
54317															17.48574016
54318															16.50514063
54319															15.66046578
54320															14.90317109
54321															14.21383875
54322															11.70894094
54323															8.514710781
54324															5.835052656
54325															2.572860156
54326															1.16506875
54327															3.320445937
54328															6.670018594
54329															9.437056875
54330															11.20407781
54331															13.71868453
54332															16.60222969
54333															19.09741859
54334															21.41784719
54335															23.07807016
54336															24.34022797
54337															25.11694047
54338															25.91307078
54339															26.59269422
54340															27.09755734
54341															27.34028
54342															27.16551969
54343															27.06843062
54344															27.06843062
54345															26.92279703
54346															26.30142703
54347															25.46646109
54348															24.90334453
54349															24.36935469
54350															24.34022797
54351															24.47615266
54352															24.17517656
54353															24.05866969
54354															24.10721422
54355															24.19459437
54356															24.40819031
54357															24.66062188
54358															24.73829313
54359															24.72858422
54360															24.74800203
54361															24.67033078
54362															24.58295063
54363															24.41789922
54364															24.26255672
54365															24.04896078
54366															23.922745
54367															23.67031344
54368															23.42759078
54369															23.27224828
54370															23.27224828
54371															23.33050172
54372															23.26253938
54373															23.10719688
54374															22.91301875
54375															22.78680297
54376															22.8353475
54377															22.74796734
54378															22.73825844
54379															22.68971391
54380															22.66058719
54381															22.62175156
54382															22.54408031
54383															22.55378922
54384															22.60233375
54385															22.61204266
54386															22.63146047
54387															22.69942281
54388															22.73825844
54389															22.88389203
54390															23.07807016
54391															23.21399484
54392															23.26253938
54393															23.31108391
54394															23.28195719
54395															23.23341266
54396															23.13632359
54397															23.01981672
54398															22.33048437
54399															21.16541562
54400															19.61199063
54401															17.80613406
54402															16.30125359
54403															14.96142453
54404															13.71868453
54405															12.59245141
54406															11.62156078
54407															9.747741875
54408															8.252570313
54409															6.398169219
54410															3.699093281
54411															1.058270781
54412															0.067962344
54413															0.718459063
54414															3.291319219
54415															6.456422656
54416															8.019556563
54417															8.650635469
54418															8.767142344
54419															10.49532766
54420															12.82546516
54421															15.09734922
54422															17.02942156
54423															18.40808625
54424															19.07800078
54425															19.44693922
54426															19.74791531
54427															20.01005578
54428															20.23336063
54429															20.45666547
54430															20.71880594
54431															20.75764156
54432															20.42753875
54433															20.08772703
54434															19.58286391
54435															19.29159672
54436															19.13625422
54437															19.04887406
54438															18.83527813
54439															18.330415
54440															18.12652797
54441															18.00031219
54442															17.98089438
54443															18.07798344
54444															18.16536359
54445															18.25274375
54446															18.34983281
54447															18.38866844
54448															18.70906234
54449															18.89353156
54450															18.97120281
54451															19.01003844
54452															18.98091172
54453															18.94207609
54454															18.93236719
54455															19.68966188
54456															20.30132297
54457															20.34015859
54458															20.55375453
54459															21.16541562
54460															21.52464516
54461															20.93240188
54462															20.06830922
54463															19.14596312
54464															17.5537025
54465															15.63133906
54466															12.56332469
54467															8.844813594
54468															5.35931625
54469															1.63109625
54470															2.320428594
54471															5.009795625
54472															8.106936719
54473															10.18464266
54474															11.68952313
54475															13.30120156
54476															15.58279453
54477															17.64108266
54478															19.51490156
54479															21.22366906
54480															22.35961109
54481															23.44700859
54482															24.50527938
54483															24.55382391
54484															24.14604984
54485															23.62176891
54486															23.98099844
54487															25.52471453
54488															26.43735172
54489															26.05870437
54490															25.22373844
54491															24.56353281
54492															24.51498828
54493															25.04897812
54494															25.60238578
54495															26.13637563
54496															25.67034813
54497															24.76741984
54498															23.79652922
54499															22.91301875
54500															22.92272766
54501															22.82563859
54502															22.89360094
54503															22.38873781
54504															21.19454234
54505															19.61199063
54506															17.96147656
54507															17.07796609
54508															16.40805156
54509															14.77695531
54510															12.02933484
54511															11.07786203
54512															10.30114953
54513															9.310841094
54514															8.2331525
54515															7.961303125
54516															8.213734688
54517															9.776868594
54518															12.47594453
54519															15.67017469
54520															17.83526078
54521															19.86442219
54522															21.9032925
54523															23.63147781
54524															25.13635828
54525															26.05870437
54526															26.53444078
54527															26.76745453
54528															26.64123875
54529															26.35968047
54530															26.19462906
54531															26.06841328
54532															25.96161531
54533															25.84510844
54534															25.65093031
54535															25.57325906
54536															25.83539953
54537															25.9421975
54538															26.17521125
54539															26.408225
54540															26.36938938
54541															26.05870437
54542															25.66063922
54543															25.46646109
54544															25.42762547
54545															25.31111859
54546															25.20432062
54547															25.04897812
54548															25.06839594
54549															25.08781375
54550															25.00043359
54551															24.86450891
54552															24.61207734
54553															24.31110125
54554															24.23343
54555															24.27226563
54556															24.78683766
54557															25.17519391
54558															25.50529672
54559															25.80627281
54560															25.92277969
54561															25.73831047
54562															24.64120406
54563															23.64118672
54564															22.84505641
54565															22.07805281
54566															19.56344609
54567															17.22359969
54568															15.87406172
54569															13.08760563
54570															10.08755359
54571															6.6797275
54572															2.6408225
54573															0.223304844
54574															0.009708906
54575															0.0
54576															0.0
54577															0.0
54578															0.0
54579															0.0
54580															0.0
54581															0.0
54582															0.0
54583															0.0
54584															0.0
54585															0.0
54586															0.0
54587															0.0
54588															0.0
54589															0.0
54590															0.0
54591															0.0
54592															1.291284531
54593															3.796182344
54594															6.728272031
54595															8.980738281
54596															10.72834141
54597															12.32060203
54598															14.70899297
54599															17.32068875
54600															19.63140844
54601															21.08774438
54602															21.78678563
54603															22.22368641
54604															22.60233375
54605															22.74796734
54606															22.76738516
54607															22.74796734
54608															22.85476531
54609															22.48582688
54610															22.41786453
54611															21.83533016
54612															20.6605525
54613															18.53430203
54614															15.42745203
54615															12.36914656
54616															8.631217656
54617															6.2137
54618															4.534059219
54619															4.000069375
54620															3.737928906
54621															3.242774688
54622															2.767038281
54623															2.135959375
54624															2.116541563
54625															2.126250469
54626															1.058270781
54627															0.058253438
54628															0.0
54629															0.0
54630															0.0
54631															0.0
54632															0.0
54633															0.0
54634															0.0
54635															0.0
54636															0.0
54637															0.0
54638															0.0
54639															0.0
54640															0.0
54641															0.0
54642															0.0
54643															0.0
54644															0.0
54645															0.0
54646															0.0
54647															0.0
54648															0.0
54649															0.0
54650															0.0
54651															0.0
54652															0.0
54653															0.0
54654															0.0
54655															0.0
54656															0.0
54657															0.0
54658															0.0
54659															0.0
